refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
WADKUK	Ni	2	2	{2: 0.001627, 3: 0.774815, 4: 9999}	2
WADLAR	Ni	2	7777	{2: 0.088229, 3: 0.355176, 4: 9999}	2
WADMEU	Ni	9999	2	{2: 0.072397, 3: 0.903937, 4: 9999}	3
WADZEH	Ni	2	2	{2: 0.089746, 3: 0.857304, 4: 9999}	2
WAGWUZ	Ni	2	2	{2: 0.02603, 3: 0.678511, 4: 9999}	1
WAHPUS	Ni	3	7777	{2: 0.169458, 3: 0.134176, 4: 9999}	1
WAHQED	Ni	3	7777	{2: 0.180498, 3: 0.119592, 4: 9999}	2
WAHXIM	Ni	2	2	{2: 0.103818, 3: 0.885144, 4: 9999}	2
WAJDOD	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WAJGOG	Ni	2	2	{2: 0.131036, 3: 9999, 4: 9999}	2
WAKJIE	Ni	9999	7777	{2: 0.022469, 3: 0.407057, 4: 9999}	1
WAKJOH	Ni	2	2	{2: 0.080591, 3: 0.820658, 4: 9999}	2
WAKJOK	Ni	9999	7777	{2: 0.029616, 3: 0.318906, 4: 9999}	1
WAKKEY	Ni	2	2	{2: 0.000364, 3: 0.675004, 4: 9999}	2
WAKSEH	Ni	2	2	{2: 0.111362, 3: 0.860897, 4: 9999}	2
WALJIF	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	2
WALJOL	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	2
WALJUR	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	2
WALKOL	Ni	2	7777	{2: 0.207456, 3: 0.205941, 4: 9999}	1
WALTOT	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	4
WAMWIQ	Ni	2	2	{2: 0.11256, 3: 0.947609, 4: 9999}	3
WAPGIF	Ni	2	2	{2: 0.001997, 3: 0.570695, 4: 9999}	1
WAPGOL	Ni	2	2	{2: 0.059291, 3: 0.738832, 4: 9999}	3
WAPGUR	Ni	2	2	{2: 0.071322, 3: 0.758179, 4: 9999}	2
WAPHEC	Ni	2	7777	{2: 0.0205, 3: 0.44514, 4: 9999}	1
WAPNOQ	Ni	2	7777	{2: 0.250937, 3: 0.125318, 4: 9999}	2
WAQDOH	Ni	2	2	{2: 0.010266, 3: 0.581318, 4: 9999}	3
WAQVEP	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
WAQVIT	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WARJEF	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	1
WARJUV	Ni	2	2	{2: 0.0012, 3: 0.516353, 4: 9999}	3
WARKEG	Ni	2	7777	{2: 0.206063, 3: 0.16442, 4: 9999}	1
WARROX	Ni	2	7777	{2: 0.015875, 3: 0.386964, 4: 1.715847}	2
WARTEP	Ni	2	2	{2: 0.019483, 3: 0.804027, 4: 9999}	3
WARYOG	Ni	2	2	{2: 0.095721, 3: 9999, 4: 9999}	2
WASWET	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	4
WATFUS	Ni	2	2	{2: 0.039013, 3: 0.867635, 4: 9999}	2
WATJUZ	Ni	2	7777	{2: 0.041811, 3: 0.437806, 4: 9999}	2
WATKAG	Ni	2	2	{2: 0.014229, 3: 0.751648, 4: 9999}	3
WATMOT	Ni	2	7777	{2: 0.256184, 3: 0.168796, 4: 9999}	2
WATMUZ	Ni	9999	7777	{2: 0.250886, 3: 0.175445, 4: 9999}	2
WAVTOF	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	2
WAVTUL	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	2
WAVVEX	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	3
WAVYIB	Ni	9999	7777	{2: 0.301709, 3: 0.06263, 4: 9999}	2
WAVYOH	Ni	9999	7777	{2: 0.342109, 3: 0.012591, 4: 9999}	3
WAWCUT	Ni	2	7777	{2: 0.274253, 3: 0.146122, 4: 9999}	1
WAWHUY	Ni	2	2	{2: 0.00013, 3: 0.622744, 4: 9999}	2
WAWSES	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	1
WAWWAS	Ni	2	2	{2: 0.166592, 3: 1.006363, 4: 9999}	2
WAXGUZ	Ni	2	2	{2: 0.038696, 3: 0.814005, 4: 9999}	3
WAYJUD	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
WAYNAN	Ni	2	2	{2: 0.012777, 3: 0.686822, 4: 9999}	2
WAYSIA	Ni	2	2	{2: 0.158239, 3: 0.898019, 4: 9999}	2
WAZFOU	Ni	2	2	{2: 0.019729, 3: 0.792532, 4: 9999}	4
WAZPIY	Ni	2	7777	{2: 0.170123, 3: 0.276792, 4: 9999}	2
WAZYEE	Ni	2	7777	{2: 0.015167, 3: 0.402713, 4: 9999}	1
WEBNAV	Ni	2	7777	{2: 0.093146, 3: 0.34887, 4: 9999}	2
WEBSUR	Ni	2	7777	{2: 0.076615, 3: 0.256821, 4: 9999}	1
WECDOX	Ni	2	7777	{2: 0.010201, 3: 0.477472, 4: 9999}	2
WECNAU	Ni	2	2	{2: 0.197077, 3: 1.039512, 4: 9999}	2
WEFFAO	Ni	2	7777	{2: 0.067764, 3: 0.405237, 4: 9999}	2
WEFFES	Ni	2	7777	{2: 0.100698, 3: 0.36391, 4: 9999}	3
WEFPIJ	Ni	2	2	{2: 0.000933, 3: 0.615115, 4: 9999}	2
WEHFOE	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WEHLIG	Ni	2	2	{2: 0.100442, 3: 1.015654, 4: 9999}	4
WEHLUS	Ni	2	2	{2: 0.009923, 3: 0.524638, 4: 9999}	1
WEHMAZ	Ni	2	2	{2: 0.011812, 3: 0.661789, 4: 9999}	1
WEJKIG	Ni	2	2	{2: 0.000195, 3: 0.638852, 4: 9999}	2
WEJKOL	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
WEJLUS	Ni	2	2	{2: 0.247074, 3: 9999, 4: 9999}	2
WEJMAZ	Ni	2	2	{2: 0.29274, 3: 9999, 4: 9999}	2
WEJYES	Ni	2	2	{2: 0.001758, 3: 0.685905, 4: 9999}	3
WEKGID	Ni	2	7777	{2: 0.314024, 3: 0.045133, 4: 9999}	2
WEKQAE	Ni	2	2	{2: 0.000291, 3: 0.514969, 4: 9999}	3
WEKZEU	Ni	2	7777	{2: 0.074397, 3: 0.334121, 4: 9999}	2
WEKZOE	Ni	2	7777	{2: 0.049024, 3: 0.366987, 4: 9999}	2
WELBIZ	Ni	2	2	{2: 0.011352, 3: 9999, 4: 9999}	3
WELBOF	Ni	2	2	{2: 0.012861, 3: 9999, 4: 9999}	3
WELCAU	Ni	2	7777	{2: 0.005961, 3: 0.456852, 4: 9999}	1
WELDUO	Ni	2	7777	{2: 0.319469, 3: 0.089383, 4: 9999}	2
WELGAX	Ni	2	7777	{2: 0.348174, 3: 0.053362, 4: 9999}	2
WELRAH	Ni	2	2	{2: 0.130071, 3: 0.895219, 4: 9999}	1
WELREL	Ni	2	2	{2: 0.339156, 3: 1.118632, 4: 9999}	1
WELVAN	Ni	2	7777	{2: 0.398327, 3: 0.061491, 4: 9999}	2
WEMCUM	Ni	2	7777	{2: 0.117918, 3: 0.268673, 4: 9999}	2
WEMNUX	Ni	9999	7777	{2: 0.090503, 3: 0.238474, 4: 9999}	1
WEMPOU	Ni	9999	7777	{2: 0.000514, 3: 0.455592, 4: 9999}	3
WENVOB	Ni	2	7777	{2: 0.352566, 3: 0.003079, 4: 9999}	3
WENXUJ	Ni	9999	7777	{2: 0.167779, 3: 0.136394, 4: 9999}	1
WENYAQ	Ni	2	2	{2: 0.045335, 3: 0.87451, 4: 9999}	2
WEPJAC	Ni	2	7777	{2: 0.144506, 3: 0.285341, 4: 9999}	1
WEPRIT	Ni	9999	7777	{2: 0.214825, 3: 0.220697, 4: 9999}	3
WEPVOC	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	2
WEPVUL	Ni	2	7777	{2: 0.000318, 3: 0.499062, 4: 9999}	3
WEPYEY	Ni	2	2	{2: 0.01444, 3: 9999, 4: 9999}	2
WEPYOI	Ni	2	2	{2: 0.004988, 3: 9999, 4: 9999}	2
WEQXOG	Ni	2	7777	{2: 0.024505, 3: 0.459522, 4: 9999}	1
WERLUB	Ni	2	2	{2: 0.015675, 3: 0.778098, 4: 9999}	1
WERNIQ	Ni	2	7777	{2: 0.083566, 3: 0.311314, 4: 9999}	2
WETLEP	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
WETZOK	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
WEVDEJ	Ni	2	7777	{2: 0.283577, 3: 0.085877, 4: 9999}	1
WEVDUX	Ni	2	2	{2: 0.011268, 3: 0.729899, 4: 9999}	1
WEVJOW	Ni	2	7777	{2: 0.128728, 3: 0.187981, 4: 9999}	1
WEVPUJ	Ni	2	2	{2: 0.000145, 3: 0.628635, 4: 9999}	3
WEVQET	Ni	2	7777	{2: 0.234214, 3: 0.196366, 4: 9999}	2
WEWBOP	Ni	2	7777	{2: 0.205572, 3: 0.086471, 4: 9999}	3
WEWCEI	Ni	2	7777	{2: 0.06515, 3: 0.408518, 4: 9999}	1
WEWMIX	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	4
WEWMOD	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
WEXQEX	Ni	9999	2	{2: 0.098585, 3: 0.887232, 4: 9999}	2
WEXZUX	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WEYBUY	Ni	9999	7777	{2: 0.168452, 3: 0.135505, 4: 9999}	1
WEZBIO	Ni	2	2	{2: 0.013488, 3: 0.708612, 4: 9999}	2
WEZLES	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
WIBNOM	Ni	9999	2	{2: 0.000268, 3: 0.651401, 4: 9999}	3
WIBQII	Ni	2	7777	{2: 0.109668, 3: 0.213158, 4: 9999}	1
WICJEX	Ni	9999	2	{2: 0.000353, 3: 0.729976, 4: 9999}	2
WICLOK	Ni	2	7777	{2: 6.6e-05, 3: 0.477231, 4: 9999}	2
WICQOQ	Ni	2	7777	{2: 0.063112, 3: 0.411075, 4: 9999}	1
WICQUW	Ni	2	7777	{2: 0.007865, 3: 0.480403, 4: 9999}	1
WIDQUV	Ni	9999	2	{2: 0.007191, 3: 0.715305, 4: 9999}	2
WIDSIM	Ni	2	2	{2: 0.064939, 3: 0.895827, 4: 9999}	2
WIDTUZ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
WIDVAH	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
WIFXAL	Ni	9999	7777	{2: 0.286911, 3: 0.050761, 4: 9999}	1
WIGLEE	Ni	2	2	{2: 0.114349, 3: 0.87746, 4: 9999}	3
WIGLII	Ni	2	2	{2: 0.000389, 3: 0.643077, 4: 9999}	3
WIGNOP	Ni	2	2	{2: 0.001833, 3: 0.741186, 4: 9999}	3
WIGPUX	Ni	2	2	{2: 0.017658, 3: 0.806011, 4: 9999}	2
WIGSEL	Ni	2	7777	{2: 0.126662, 3: 0.281745, 4: 9999}	1
WIGSOV	Ni	2	2	{2: 0.015438, 3: 0.696645, 4: 9999}	2
WIGVAK	Ni	2	2	{2: 0.047237, 3: 0.73858, 4: 9999}	1
WIHDIB	Ni	2	2	{2: 0.053676, 3: 0.7936, 4: 9999}	1
WIHDOH	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WIHHED	Ni	2	2	{2: 0.118727, 3: 0.879935, 4: 9999}	4
WIHJON	Ni	9999	7777	{2: 0.108181, 3: 0.215122, 4: 9999}	2
WIHKAA	Ni	2	2	{2: 0.000157, 3: 0.688563, 4: 9999}	2
WIHKOO	Ni	2	2	{2: 0.256484, 3: 1.017837, 4: 9999}	2
WIHPEJ	Ni	2	2	{2: 0.000637, 3: 0.730257, 4: 9999}	2
WIJJAB	Ni	9999	2	{2: 0.00146, 3: 0.707578, 4: 9999}	2
WIJLUZ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WIJVIX	Ni	2	2	{2: 0.000114, 3: 0.689492, 4: 9999}	1
WIJYAQ	Ni	2	7777	{2: 0.237939, 3: 0.169908, 4: 9999}	2
WIKGIH	Ni	2	7777	{2: 7.6e-05, 3: 0.492882, 4: 9999}	4
WIKGON	Ni	2	2	{2: 4.7e-05, 3: 0.589228, 4: 9999}	4
WIKPIQ	Ni	9999	2	{2: 0.015839, 3: 0.703813, 4: 9999}	2
WIMHUV	Ni	2	7777	{2: 0.140413, 3: 0.172545, 4: 9999}	2
WIMWOF	Ni	2	2	{2: 0.319028, 3: 1.083342, 4: 9999}	2
WINDAZ	Ni	2	7777	{2: 0.086078, 3: 0.24432, 4: 9999}	1
WINGEH	Ni	9999	7777	{2: 0.472038, 3: 0.152428, 4: 9999}	1
WINGIK	Ni	2	7777	{2: 0.1132, 3: 0.208492, 4: 9999}	1
WINPOA01	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
WINVUL	Ni	2	7777	{2: 0.024362, 3: 0.432584, 4: 9999}	1
WIPDOP	Ni	2	7777	{2: 0.190702, 3: 0.106113, 4: 9999}	2
WIPFIL	Ni	9999	2	{2: 0.003832, 3: 0.579167, 4: 9999}	2
WIPWAW	Ni	2	2	{2: 0.166549, 3: 1.006317, 4: 9999}	1
WIPYEC	Ni	2	7777	{2: 0.175365, 3: 0.218729, 4: 9999}	1
WIPYIG	Ni	2	7777	{2: 0.20316, 3: 0.18388, 4: 9999}	1
WIPZON	Ni	2	7777	{2: 0.218046, 3: 0.163576, 4: 9999}	1
WIQJUE	Ni	2	2	{2: 0.025103, 3: 0.618477, 4: 9999}	1
WISDEJ	Ni	2	7777	{2: 0.022195, 3: 0.387348, 4: 9999}	1
WISZAC	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WISZUW	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
WIVQOI	Ni	2	2	{2: 0.161355, 3: 0.977797, 4: 9999}	2
WIVZUX	Ni	2	2	{2: 0.000476, 3: 0.66994, 4: 9999}	5
WIWBOU	Ni	2	2	{2: 0.118491, 3: 0.778696, 4: 9999}	2
WIWDAI	Ni	2	7777	{2: 0.054185, 3: 0.422278, 4: 9999}	1
WIYCUF	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WIYHAN	Ni	2	2	{2: 0.070743, 3: 0.756111, 4: 9999}	3
WIYVIK	Ni	2	7777	{2: 0.055216, 3: 0.350268, 4: 9999}	1
WIZNOJ	Ni	2	2	{2: 0.000112, 3: 0.620784, 4: 9999}	2
WOBBEX	Ni	2	2	{2: 0.000348, 3: 0.615612, 4: 9999}	3
WOBDIA	Ni	2	2	{2: 0.001311, 3: 0.648347, 4: 9999}	3
WOBFOI	Ni	2	2	{2: 0.000204, 3: 0.62391, 4: 9999}	2
WOBMOQ	Ni	2	2	{2: 0.088364, 3: 0.921299, 4: 9999}	1
WOBPAF	Ni	2	2	{2: 0.101095, 3: 0.935142, 4: 9999}	4
WOBVAM	Ni	2	2	{2: 0.017134, 3: 9999, 4: 9999}	3
WOCBOF	Ni	2	2	{2: 0.310145, 3: 1.162463, 4: 9999}	2
WOCKUU	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
WOCMOR	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WOCMUX	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WOCNAE	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WOCNIM	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WOCNOS	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
WODQUB	Ni	2	7777	{2: 0.097875, 3: 0.32931, 4: 9999}	1
WODRAI	Ni	2	2	{2: 0.002419, 3: 0.559074, 4: 9999}	1
WOFCUP	Ni	3	2	{2: 0.006205, 3: 0.758025, 4: 9999}	3
WOFJIN	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
WOGYAU	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
WOGYIA	Ni	2	7777	{2: 0.045839, 3: 0.372302, 4: 9999}	3
WOGYUM	Ni	2	7777	{2: 0.076471, 3: 0.333061, 4: 9999}	3
WOGZAT	Ni	2	7777	{2: 0.053554, 3: 0.362651, 4: 9999}	3
WOGZEX	Ni	2	7777	{2: 0.051562, 3: 0.364428, 4: 9999}	2
WOHBAY	Ni	2	7777	{2: 0.001384, 3: 0.420616, 4: 1.747565}	3
WOHDII	Ni	2	2	{2: 0.137983, 3: 9999, 4: 9999}	2
WOHDOO	Ni	2	2	{2: 0.129951, 3: 9999, 4: 9999}	2
WOJDAB	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
WOJPOA	Ni	9999	2	{2: 9.1e-05, 3: 0.558613, 4: 9999}	2
WOKCEE	Ni	3	7777	{2: 0.264691, 3: 0.008376, 4: 9999}	1
WOMFUB	Ni	9999	7777	{2: 0.190283, 3: 0.190511, 4: 9999}	2
WOMRUN	Ni	2	2	{2: 4.6e-05, 3: 0.596955, 4: 9999}	3
WONHUC	Ni	9999	7777	{2: 0.119406, 3: 0.200294, 4: 9999}	1
WONKAN	Ni	2	7777	{2: 0.256004, 3: 0.143078, 4: 9999}	3
WONYEF	Ni	2	7777	{2: 0.216297, 3: 0.192622, 4: 9999}	2
WONZAB	Ni	2	7777	{2: 0.000153, 3: 0.494329, 4: 9999}	2
WOPFEO	Ni	3	7777	{2: 0.232161, 3: 0.051347, 4: 9999}	1
WOPKIY	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WOPMUL	Ni	3	7777	{2: 0.254789, 3: 0.021456, 4: 9999}	1
WOPROJ	Ni	3	7777	{2: 0.300769, 3: 0.039284, 4: 9999}	1
WOPRUP	Ni	2	2	{2: 0.158601, 3: 9999, 4: 9999}	2
WOPZIN	Ni	2	7777	{2: 4.8e-05, 3: 0.497274, 4: 9999}	3
WOPZOT	Ni	2	7777	{2: 0.000113, 3: 0.498391, 4: 9999}	2
WOQLIY	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
WOQPEX	Ni	9999	7777	{2: 0.130791, 3: 0.185255, 4: 9999}	1
WOQQIC	Ni	9999	7777	{2: 0.0756, 3: 0.258161, 4: 9999}	1
WOTREE	Ni	2	2	{2: 0.003829, 3: 0.821048, 4: 9999}	2
WOTSAZ	Ni	2	2	{2: 0.024396, 3: 0.582928, 4: 9999}	2
WOWHUN	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WOWJEZ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WOWJOJ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WOWTOR	Ni	2	2	{2: 0.008568, 3: 0.501025, 4: 9999}	2
WOYPOR	Ni	2	2	{2: 0.000854, 3: 0.652112, 4: 9999}	4
WOZHUQ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
WOZXEO	Ni	2	2	{2: 0.03689, 3: 0.865326, 4: 9999}	4
WUBFUX	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	3
WUBGEI	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	3
WUBNEP	Ni	3	2	{2: 0.242663, 3: 9999, 4: 9999}	2
WUCDON	Ni	2	2	{2: 0.000292, 3: 0.680895, 4: 9999}	4
WUCFEF	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WUCHAG	Ni	2	2	{2: 0.024476, 3: 9999, 4: 9999}	3
WUCXEX	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WUFDUY	Ni	2	2	{2: 0.000124, 3: 0.730014, 4: 9999}	2
WUFHOW	Ni	2	2	{2: 0.001023, 3: 0.675489, 4: 9999}	3
WUFHUC	Ni	2	2	{2: 0.01538, 3: 0.694239, 4: 9999}	2
WUFZIH	Ni	2	7777	{2: 0.000524, 3: 0.496831, 4: 9999}	3
WUGSIA	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	1
WUHGOV	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
WUHGUB	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
WUHHAI	Ni	2	2	{2: 2e-06, 3: 0.541404, 4: 9999}	2
WUHLAM	Ni	2	7777	{2: 0.121593, 3: 0.33769, 4: 9999}	1
WUHLEQ	Ni	2	7777	{2: 0.202575, 3: 0.236069, 4: 9999}	1
WUHQEV	Ni	2	7777	{2: 0.052556, 3: 0.355132, 4: 9999}	1
WUJHOA	Ni	2	7777	{2: 0.003684, 3: 0.497246, 4: 9999}	1
WUJWIJ	Ni	2	7777	{2: 0.000792, 3: 0.460445, 4: 9999}	3
WUKLIY	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WUKQUO	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
WULMOH	Ni	2	2	{2: 0.004061, 3: 0.636203, 4: 9999}	3
WULRIG	Ni	2	2	{2: 0.037466, 3: 0.698037, 4: 9999}	3
WULTII	Ni	2	2	{2: 0.10905, 3: 0.943793, 4: 9999}	2
WULVIJ	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
WUNWUY	Ni	2	2	{2: 0.009384, 3: 9999, 4: 9999}	3
WUPHIY	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WUPNOM	Ni	2	2	{2: 0.002391, 3: 0.636815, 4: 9999}	4
WUPNUS	Ni	2	2	{2: 0.000258, 3: 0.724096, 4: 9999}	3
WUPQIJ	Ni	9999	2	{2: 0.002765, 3: 0.769328, 4: 9999}	2
WUPWIO	Ni	2	2	{2: 0.001303, 3: 0.772035, 4: 9999}	3
WUPWOU	Ni	2	2	{2: 0.047606, 3: 0.876979, 4: 9999}	3
WUPWUA	Ni	2	7777	{2: 0.226919, 3: 0.17889, 4: 9999}	4
WUSCIX	Ni	9999	7777	{2: 0.026944, 3: 0.400508, 4: 9999}	3
WUTGUN	Ni	2	7777	{2: 0.020715, 3: 0.38069, 4: 1.709893}	2
WUTYIU	Ni	2	7777	{2: 0.222031, 3: 0.162407, 4: 9999}	1
WUTYUH	Ni	2	7777	{2: 0.203592, 3: 0.186354, 4: 9999}	1
WUTZAO	Ni	2	7777	{2: 0.209805, 3: 0.179086, 4: 9999}	1
WUWYAP	Ni	2	2	{2: 9.8e-05, 3: 0.547372, 4: 9999}	2
WUWZET	Ni	2	7777	{2: 8.1e-05, 3: 0.471349, 4: 9999}	3
WUXBOH	Ni	2	2	{2: 0.035806, 3: 9999, 4: 9999}	4
WUXVES	Ni	2	7777	{2: 8e-05, 3: 0.479171, 4: 9999}	4
WUXVOA	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
WUXZIA	Ni	2	2	{2: 0.005179, 3: 0.819581, 4: 9999}	3
WUYDAW	Ni	2	2	{2: 0.000173, 3: 0.677662, 4: 9999}	5
WUZQOY	Ni	2	2	{2: 0.009368, 3: 9999, 4: 9999}	4
WUZQUE	Ni	2	2	{2: 0.005659, 3: 9999, 4: 9999}	4
WUZREP	Ni	2	2	{2: 0.000102, 3: 9999, 4: 9999}	3
WUZVUJ	Ni	2	2	{2: 7.3e-05, 3: 0.610671, 4: 9999}	2
WUZZAV	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
XABNOE	Ni	2	7777	{2: 0.086741, 3: 0.243444, 4: 9999}	1
XABQEY	Ni	2	2	{2: 0.02022, 3: 0.624118, 4: 9999}	1
XABQUO	Ni	2	2	{2: 0.018986, 3: 0.804567, 4: 9999}	2
XABSAW	Ni	2	2	{2: 1.2e-05, 3: 0.565021, 4: 9999}	3
XABSIE	Ni	3	7777	{2: 0.281737, 3: 0.014143, 4: 9999}	3
XABTAX	Ni	2	7777	{2: 0.150386, 3: 0.159371, 4: 9999}	1
XACBAI	Ni	2	2	{2: 0.001412, 3: 0.521658, 4: 9999}	3
XADCEL	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
XADCIP	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
XADCOV	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
XADDEM	Ni	3	9999	{2: 9999, 3: 9999, 4: 9999}	2
XADDIQ	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	2
XADKAP	Ni	2	2	{2: 0.121329, 3: 0.957145, 4: 9999}	1
XADKET	Ni	2	2	{2: 0.000685, 3: 0.648703, 4: 9999}	1
XADMAR	Ni	2	2	{2: 8.5e-05, 3: 0.675297, 4: 9999}	3
XADNUM	Ni	2	7777	{2: 0.155392, 3: 0.270402, 4: 9999}	1
XADQID	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	1
XADQOJ	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	1
XADXAF10	Ni	2	7777	{2: 0.205767, 3: 0.206871, 4: 9999}	2
XAFJEX	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	4
XAFJIB	Ni	0	9999	{2: 9999, 3: 9999, 4: 9999}	2
XAFREE	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	2
XAFTED	Ni	2	2	{2: 0.156453, 3: 0.995339, 4: 9999}	2
XAGJOH	Ni	2	2	{2: 0.008653, 3: 9999, 4: 9999}	1
XAGJUO	Ni	2	2	{2: 0.000306, 3: 9999, 4: 9999}	4
XAGTAD	Ni	2	7777	{2: 0.035305, 3: 0.44597, 4: 9999}	2
XAHKUN	Ni	2	2	{2: 0.121963, 3: 0.957834, 4: 9999}	3
XAHPOM	Ni	2	2	{2: 1.4e-05, 3: 0.546332, 4: 9999}	3
XAHTIN	Ni	2	8888	{2: 0.583687, 3: 9999, 4: 9999}	5
XAJRAC	Ni	2	7777	{2: 0.030342, 3: 0.399397, 4: 9999}	2
XAJVOU	Ni	2	2	{2: 0.007194, 3: 0.556138, 4: 9999}	2
XAJWEK	Ni	9999	9999	{2: 9999, 3: 9999, 4: 9999}	3
XAJWOU	Ni	2	9999	{2: 9999, 3: 9999, 4: 9999}	3
XAKBIW	Ni	2	2	{2: 0.111407, 3: 0.858764, 4: 9999}	3
XAKBUI	Ni	2	2	{2: 0.004058, 3: 0.637847, 4: 9999}	3
XAKCIY	Ni	2	7777	{2: 0.319308, 3: 0.038602, 4: 9999}	2
XAKDAR	Ni	2	7777	{2: 0.320394, 3: 0.038725, 4: 9999}	1
XAKLEC	Ni	2	7777	{2: 0.401806, 3: 0.064999, 4: 9999}	1
XALGUP	Ni	2	2	{2: 0.0402, 3: 0.783542, 4: 9999}	3
XALHIE	Ni	9999	2	{2: 0.010366, 3: 0.836484, 4: 9999}	3
XALQUZ	Ni	2	2	{2: 0.005303, 3: 0.665277, 4: 9999}	2
XALRAG	Ni	2	2	{2: 0.036874, 3: 9999, 4: 9999}	2
XALREK	Ni	2	2	{2: 0.085556, 3: 9999, 4: 9999}	2
XALRIO	Ni	2	2	{2: 0.005479, 3: 0.768518, 4: 9999}	3
XALSOV	Ni	2	2	{2: 0.003524, 3: 0.821381, 4: 9999}	2
XAMDAT	Ni	2	7777	{2: 0.104275, 3: 0.359421, 4: 9999}	1
XAMFIB	Ni	2	7777	{2: 0.202587, 3: 0.236054, 4: 9999}	1
XAMMOO	Ni	9999	2	{2: 0.000573, 3: 0.510326, 4: 9999}	4
XAMQAE	Ni	2	2	{2: 0.056009, 3: 9999, 4: 9999}	1
XAMTIR	Ni	9999	7777	{2: 0.154028, 3: 0.259872, 4: 9999}	2
XAMVOZ	Ni	9999	7777	{2: 0.136057, 3: 0.282154, 4: 9999}	2
