refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
TIXXUW	Fe	2	2	{2: 0.024682, 3: 0.689382, 4: 9999, 6: 9999}	2
TIYDAH	Fe	3	7777	{2: 0.275558, 3: 9e-05, 4: 9999, 6: 9999}	2
TIYJUH	Fe	9999	8888	{2: 9999, 3: 1.319728, 4: 9999, 6: 9999}	4
TIYPIC	Fe	2	2	{2: 0.266847, 3: 1.010706, 4: 9999, 6: 9999}	3
TMTZNF	Fe	2	7777	{2: 0.000305, 3: 0.170907, 4: 9999, 6: 9999}	3
TOBMAZ	Fe	2	7777	{2: 0.00044, 3: 0.394634, 4: 9999, 6: 9999}	1
TOBMON	Fe	2	7777	{2: 0.005372, 3: 0.304093, 4: 9999, 6: 9999}	1
TOCSOV	Fe	3	8888	{2: 9999, 3: 1.678384, 4: 9999, 6: 9999}	4
TOGFAW	Fe	3	8888	{2: 9999, 3: 0.501025, 4: 9999, 6: 9999}	2
TOGROW	Fe	3	7777	{2: 0.271794, 3: 7.4e-05, 4: 9999, 6: 9999}	2
TOMHIN	Fe	2	2	{2: 2.6e-05, 3: 0.571316, 4: 9999, 6: 9999}	2
TOPKUF	Fe	2	7777	{2: 0.136048, 3: 0.118449, 4: 9999, 6: 9999}	3
TOPRUL	Fe	2	3	{2: 1.252666, 3: 0.419856, 4: 9999, 6: 9999}	2
TOQLUH	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
TOQMAO	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
TOQPIA	Fe	2	7777	{2: 0.483275, 3: 0.300453, 4: 9999, 6: 9999}	2
TOQPOG	Fe	2	7777	{2: 0.486142, 3: 0.296526, 4: 9999, 6: 9999}	2
TOQQOG	Fe	3	7777	{2: 0.27669, 3: 0.000315, 4: 9999, 6: 9999}	3
TOQTOJ	Fe	9999	7777	{2: 0.222062, 3: 0.009311, 4: 9999, 6: 9999}	3
TOQTUP	Fe	9999	7777	{2: 0.266174, 3: 0.015172, 4: 9999, 6: 9999}	3
TORMIY	Fe	2	7777	{2: 0.034137, 3: 0.048842, 4: 9999, 6: 9999}	3
TOSNIB	Fe	9999	3	{2: 0.822497, 3: 0.020737, 4: 9999, 6: 9999}	1
TOSQEA	Fe	2	2	{2: 0.000631, 3: 0.556695, 4: 9999, 6: 9999}	2
TOYRUU	Fe	3	7777	{2: 0.000211, 3: 0.289686, 4: 9999, 6: 9999}	2
TPIMCF	Fe	9999	8888	{2: 9999, 3: 0.865462, 4: 9999, 6: 9999}	2
TPYFEC	Fe	2	2	{2: 0.110852, 3: 0.878144, 4: 9999, 6: 9999}	2
TUBHON	Fe	3	7777	{2: 0.00038, 3: 0.347338, 4: 9999, 6: 9999}	3
TUBNIQ	Fe	2	3	{2: 9999, 3: 0.343661, 4: 9999, 6: 9999}	2
TUBWIW	Fe	3	7777	{2: 0.096986, 3: 1e-05, 4: 9999, 6: 9999}	2
TUDVUK01	Fe	2	7777	{2: 0.062593, 3: 0.011212, 4: 9999, 6: 9999}	3
TUFZIE	Fe	3	7777	{2: 0.045209, 3: 0.014168, 4: 9999, 6: 9999}	3
TUHCOQ	Fe	3	7777	{2: 0.355969, 3: 0.000142, 4: 9999, 6: 9999}	3
TUJHIP	Fe	9999	7777	{2: 0.000486, 3: 0.091905, 4: 9999, 6: 9999}	4
TUJPUK	Fe	3	7777	{2: 0.002327, 3: 0.133267, 4: 9999, 6: 9999}	4
TUJQAR	Fe	9999	7777	{2: 0.002718, 3: 0.000293, 4: 9999, 6: 9999}	3
TUJQEV	Fe	9999	7777	{2: 8.1e-05, 3: 0.012314, 4: 9999, 6: 9999}	4
TULQOH	Fe	2	2	{2: 0.042073, 3: 0.820993, 4: 9999, 6: 9999}	2
TULQUN	Fe	2	2	{2: 0.000962, 3: 0.768433, 4: 9999, 6: 9999}	3
TUNKAP	Fe	2	2	{2: 0.002557, 3: 0.793929, 4: 9999, 6: 9999}	2
TUNKET	Fe	2	2	{2: 0.024738, 3: 0.837769, 4: 9999, 6: 9999}	3
TUPXUX	Fe	3	3	{2: 9999, 3: 0.056747, 4: 9999, 6: 9999}	3
TUTMUS	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	5
TUTNIH	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
TUTPAB	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
TUTPIJ	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
TUTROS	Fe	9999	7777	{2: 0.001079, 3: 0.029119, 4: 9999, 6: 9999}	2
TUVLEB	Fe	2	2	{2: 0.088056, 3: 0.862632, 4: 9999, 6: 9999}	2
TUYPUA	Fe	9999	2	{2: 0.000156, 3: 0.666096, 4: 9999, 6: 9999}	3
TUZTAK	Fe	2	2	{2: 0.070703, 3: 0.785573, 4: 9999, 6: 9999}	3
TUZTEO	Fe	3	7777	{2: 0.00038, 3: 0.061563, 4: 9999, 6: 9999}	3
UBECEJ	Fe	3	7777	{2: 0.005077, 3: 0.164175, 4: 9999, 6: 9999}	3
UBECIN	Fe	3	7777	{2: 0.000249, 3: 0.250828, 4: 9999, 6: 9999}	3
UBEVOP	Fe	2	3	{2: 9999, 3: 0.205576, 4: 9999, 6: 9999}	3
UBEXOQ	Fe	2	8888	{2: 0.593399, 3: 1.491715, 4: 9999, 6: 9999}	3
UBOMEG	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
UBOWEN	Fe	2	2	{2: 0.046187, 3: 0.813359, 4: 9999, 6: 9999}	2
UBOWIR	Fe	2	2	{2: 0.141011, 3: 0.921859, 4: 9999, 6: 9999}	2
UBOXOY	Fe	9999	8888	{2: 9999, 3: 0.704018, 4: 9999, 6: 9999}	3
UBOXUE	Fe	2	3	{2: 9999, 3: 0.422053, 4: 9999, 6: 9999}	2
UBUBAU	Fe	3	7777	{2: 0.075959, 3: 0.146121, 4: 9999, 6: 9999}	1
UCECEL	Fe	3	3	{2: 1.187659, 3: 0.391077, 4: 9999, 6: 9999}	3
UCIGUJ	Fe	9999	2	{2: 1.6e-05, 3: 0.684809, 4: 9999, 6: 9999}	1
UCIVEH	Fe	2	2	{2: 0.002157, 3: 0.718341, 4: 9999, 6: 9999}	3
UCIVOT	Fe	3	3	{2: 0.612495, 3: 0.001406, 4: 9999, 6: 3.011665}	1
UCIVUZ	Fe	3	3	{2: 0.605573, 3: 0.002083, 4: 9999, 6: 3.019453}	2
UCIWOS	Fe	2	3	{2: 9999, 3: 0.27344, 4: 9999, 6: 9999}	4
UCODIB	Fe	3	7777	{2: 0.000244, 3: 0.018823, 4: 9999, 6: 9999}	4
UCUJUZ	Fe	9999	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
UCUKAG	Fe	9999	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
UCUKEK	Fe	9999	8888	{2: 9999, 3: 1.122246, 4: 9999, 6: 9999}	2
UCUKUA	Fe	9999	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
UCUMEL	Fe	3	7777	{2: 1e-05, 3: 0.262898, 4: 9999, 6: 9999}	4
UCUMOV	Fe	3	7777	{2: 0.000606, 3: 0.224575, 4: 9999, 6: 9999}	4
UCUSIW	Fe	2	2	{2: 0.001211, 3: 0.704265, 4: 9999, 6: 9999}	3
UDENUN	Fe	3	7777	{2: 0.04792, 3: 0.01021, 4: 9999, 6: 9999}	4
UDOJIH	Fe	3	8888	{2: 0.694271, 3: 0.56954, 4: 9999, 6: 9999}	2
UDULOU	Fe	2	2	{2: 0.119747, 3: 0.869765, 4: 9999, 6: 9999}	3
UDUMEL	Fe	2	2	{2: 0.057682, 3: 0.81509, 4: 9999, 6: 9999}	3
UDUQAL	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
UDUYOJ	Fe	2	2	{2: 0.12632, 3: 0.84941, 4: 9999, 6: 9999}	2
UFABIN	Fe	2	7777	{2: 7e-05, 3: 0.186872, 4: 9999, 6: 9999}	2
UFAQIB	Fe	3	7777	{2: 0.007897, 3: 0.166407, 4: 9999, 6: 9999}	2
UFIPIJ	Fe	2	7777	{2: 0.032093, 3: 0.035595, 4: 9999, 6: 9999}	2
UFOKAC	Fe	2	2	{2: 0.122366, 3: 0.895485, 4: 9999, 6: 9999}	2
UGAXOQ	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
UGEMOI	Fe	2	8888	{2: 9999, 3: 0.967508, 4: 9999, 6: 9999}	2
UGENOK	Fe	9999	7777	{2: 0.331853, 3: 4e-06, 4: 9999, 6: 9999}	3
UGEWIN	Fe	3	7777	{2: 0.086097, 3: 0.094387, 4: 9999, 6: 9999}	2
UGINOP	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
UGOLEJ	Fe	3	7777	{2: 0.217114, 3: 0.050325, 4: 9999, 6: 9999}	3
UGOLOT	Fe	3	7777	{2: 0.219003, 3: 0.05299, 4: 9999, 6: 9999}	3
UGOLUZ	Fe	3	7777	{2: 3e-05, 3: 0.014446, 4: 9999, 6: 9999}	3
UGOMIO	Fe	3	7777	{2: 0.250822, 3: 0.09939, 4: 9999, 6: 9999}	3
UGOMUA	Fe	3	7777	{2: 0.267081, 3: 0.123135, 4: 9999, 6: 9999}	3
UGUQUI	Fe	3	7777	{2: 0.169462, 3: 0.006415, 4: 9999, 6: 9999}	2
UHEDOC	Fe	9999	3	{2: 9999, 3: 0.080985, 4: 9999, 6: 9999}	4
UHEDUG	Fe	2	2	{2: 0.05102, 3: 0.820187, 4: 9999, 6: 9999}	3
UHEFAO	Fe	2	2	{2: 0.072984, 3: 0.855497, 4: 9999, 6: 9999}	3
UHEGAQ	Fe	2	8888	{2: 9999, 3: 1.026658, 4: 9999, 6: 9999}	2
UHEGOD	Fe	2	2	{2: 0.001268, 3: 0.756619, 4: 9999, 6: 9999}	4
UHEHAQ	Fe	3	7777	{2: 0.039941, 3: 0.131769, 4: 9999, 6: 9999}	3
UHEZOX	Fe	3	7777	{2: 0.051689, 3: 0.071538, 4: 9999, 6: 9999}	2
UHIBAP	Fe	3	3	{2: 9999, 3: 0.434129, 4: 9999, 6: 9999}	3
UJIMUV	Fe	3	3	{2: 0.578509, 3: 0.080163, 4: 9999, 6: 9999}	2
UJUCUA	Fe	2	8888	{2: 0.951312, 3: 1.796327, 4: 9999, 6: 9999}	2
UJUPOF	Fe	2	2	{2: 0.196517, 3: 0.964276, 4: 9999, 6: 9999}	3
UKECEV	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
ULAFEV	Fe	2	8888	{2: 9999, 3: 0.724652, 4: 9999, 6: 9999}	3
ULEHUO	Fe	2	7777	{2: 0.156125, 3: 0.14776, 4: 9999, 6: 9999}	3
ULEVIQ	Fe	3	3	{2: 1.243727, 3: 0.399288, 4: 9999, 6: 9999}	3
ULITUH	Fe	2	2	{2: 0.208152, 3: 0.991498, 4: 9999, 6: 9999}	3
ULOBEF	Fe	3	7777	{2: 0.226277, 3: 0.029569, 4: 9999, 6: 9999}	3
ULOSIX	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
ULOVEY	Fe	2	8888	{2: 9999, 3: 1.17814, 4: 9999, 6: 9999}	3
ULOVOI	Fe	2	8888	{2: 9999, 3: 1.053819, 4: 9999, 6: 9999}	3
ULOVUO	Fe	2	8888	{2: 9999, 3: 1.295396, 4: 9999, 6: 9999}	2
ULOXUQ	Fe	2	8888	{2: 9999, 3: 1.288635, 4: 9999, 6: 9999}	3
UMAXIQ	Fe	2	2	{2: 0.11439, 3: 0.835717, 4: 9999, 6: 9999}	2
UMEKOM	Fe	3	7777	{2: 0.190971, 3: 0.198632, 4: 9999, 6: 9999}	4
UMEWAK	Fe	2	2	{2: 0.000152, 3: 0.66621, 4: 9999, 6: 9999}	2
UMEYUJ	Fe	2	7777	{2: 0.027936, 3: 0.05347, 4: 9999, 6: 9999}	2
UNECOG	Fe	2	2	{2: 0.001084, 3: 0.760772, 4: 9999, 6: 9999}	2
UNECUM	Fe	2	2	{2: 0.002175, 3: 0.709655, 4: 9999, 6: 9999}	2
UNEHAY	Fe	9999	8888	{2: 9999, 3: 1.525973, 4: 9999, 6: 9999}	2
UNEHEC	Fe	9999	8888	{2: 9999, 3: 1.253405, 4: 9999, 6: 9999}	2
UNEHIG	Fe	2	8888	{2: 9999, 3: 1.550009, 4: 9999, 6: 9999}	3
UNEHOM	Fe	9999	8888	{2: 9999, 3: 1.896686, 4: 9999, 6: 9999}	2
UNENOS	Fe	9999	8888	{2: 9999, 3: 1.465583, 4: 9999, 6: 9999}	2
UPASEM	Fe	3	7777	{2: 0.273964, 3: 0.004898, 4: 9999, 6: 9999}	2
UPENEL	Fe	9999	3	{2: 9999, 3: 0.451968, 4: 9999, 6: 9999}	3
UPIFUV	Fe	2	2	{2: 0.001778, 3: 0.655618, 4: 9999, 6: 9999}	2
UPIMAI	Fe	2	8888	{2: 9999, 3: 0.935333, 4: 9999, 6: 9999}	4
UQAFAW	Fe	3	8888	{2: 9999, 3: 0.825468, 4: 9999, 6: 9999}	2
UQUXAG	Fe	2	8888	{2: 9999, 3: 0.686809, 4: 9999, 6: 9999}	3
URABIZ	Fe	2	2	{2: 0.079902, 3: 0.846573, 4: 9999, 6: 9999}	3
URIVIB	Fe	2	2	{2: 4e-06, 3: 0.602642, 4: 9999, 6: 9999}	2
USILUF	Fe	2	2	{2: 0.024142, 3: 0.8228, 4: 9999, 6: 9999}	4
USIMOA	Fe	2	2	{2: 0.003578, 3: 0.649339, 4: 9999, 6: 3.803502}	2
USOFAL	Fe	2	2	{2: 0.019008, 3: 0.794219, 4: 9999, 6: 9999}	2
USURAC	Fe	0	8888	{2: 9999, 3: 0.608143, 4: 9999, 6: 9999}	2
USUREG	Fe	0	8888	{2: 9999, 3: 0.589431, 4: 9999, 6: 9999}	2
USURIK	Fe	0	8888	{2: 9999, 3: 0.628153, 4: 9999, 6: 9999}	2
USUROQ	Fe	0	8888	{2: 9999, 3: 0.668515, 4: 9999, 6: 9999}	2
UTASAM	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
UTEQUI	Fe	9999	3	{2: 9999, 3: 0.38178, 4: 9999, 6: 9999}	2
UTERIX	Fe	9999	3	{2: 9999, 3: 0.39692, 4: 9999, 6: 9999}	2
UTESIY	Fe	2	2	{2: 0.001902, 3: 0.754462, 4: 9999, 6: 9999}	3
UTIDOR	Fe	3	8888	{2: 1.542129, 3: 0.678723, 4: 0.706532, 6: 9999}	1
UVAFON	Fe	2	2	{2: 0.044423, 3: 0.816413, 4: 9999, 6: 9999}	4
UVAGIJ	Fe	9999	3	{2: 9999, 3: 0.483298, 4: 9999, 6: 9999}	3
UVAGOO	Fe	9999	7777	{2: 0.002029, 3: 0.057726, 4: 9999, 6: 9999}	4
UWIQIB	Fe	3	7777	{2: 0.224881, 3: 0.05345, 4: 9999, 6: 9999}	3
UXOHEW05	Fe	2	7777	{2: 2e-05, 3: 0.000258, 4: 9999, 6: 9999}	3
UZAHEJ	Fe	2	2	{2: 0.04936, 3: 0.828245, 4: 9999, 6: 9999}	2
UZAXUQ	Fe	2	2	{2: 0.00013, 3: 0.5717, 4: 9999, 6: 9999}	2
UZEKUG	Fe	2	2	{2: 0.000266, 3: 0.648211, 4: 9999, 6: 9999}	2
UZELAN	Fe	2	2	{2: 0.000538, 3: 0.620483, 4: 9999, 6: 9999}	2
UZOSAF	Fe	9999	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	2
VABFIQ	Fe	2	2	{2: 5.8e-05, 3: 0.744515, 4: 9999, 6: 9999}	3
VABFIR	Fe	2	7777	{2: 0.034739, 3: 0.029453, 4: 9999, 6: 9999}	3
VACWIG	Fe	9999	7777	{2: 0.079479, 3: 0.176269, 4: 9999, 6: 9999}	3
VACWOM	Fe	9999	7777	{2: 0.011682, 3: 0.264835, 4: 9999, 6: 9999}	3
VAFJES	Fe	3	7777	{2: 0.000398, 3: 0.172272, 4: 9999, 6: 9999}	4
VAFTOM	Fe	2	8888	{2: 9999, 3: 0.922044, 4: 9999, 6: 9999}	3
VAHFAO	Fe	3	7777	{2: 0.239511, 3: 0.035366, 4: 9999, 6: 9999}	2
VAHGES	Fe	2	2	{2: 0.233659, 3: 0.997083, 4: 9999, 6: 9999}	3
VAHHAP	Fe	3	7777	{2: 0.038191, 3: 0.024413, 4: 9999, 6: 9999}	3
VAJYAJ	Fe	3	7777	{2: 0.23369, 3: 0.000521, 4: 9999, 6: 9999}	3
VAKYOX	Fe	2	2	{2: 0.102773, 3: 0.822383, 4: 9999, 6: 9999}	4
VALCOA	Fe	3	8888	{2: 1.193773, 3: 0.634156, 4: 9999, 6: 9999}	2
VALYOW	Fe	3	3	{2: 0.712297, 3: 0.285103, 4: 9999, 6: 9999}	2
VANREJ	Fe	2	2	{2: 0.083726, 3: 0.859398, 4: 9999, 6: 9999}	2
VANYUG	Fe	3	3	{2: 9999, 3: 0.008014, 4: 9999, 6: 9999}	3
VAPTEN	Fe	3	7777	{2: 0.057628, 3: 0.158022, 4: 9999, 6: 9999}	2
VAPTIR	Fe	2	2	{2: 0.002019, 3: 0.76125, 4: 9999, 6: 9999}	2
VAPVIT	Fe	2	2	{2: 0.009958, 3: 0.775763, 4: 9999, 6: 9999}	2
VAPVUF	Fe	9999	7777	{2: 0.037087, 3: 0.17843, 4: 9999, 6: 9999}	3
VAPWAM	Fe	9999	2	{2: 0.027028, 3: 0.797387, 4: 9999, 6: 9999}	3
VAQDAU	Fe	2	2	{2: 1.2e-05, 3: 0.737722, 4: 9999, 6: 3.890585}	2
VASSOY	Fe	3	7777	{2: 0.03614, 3: 0.033692, 4: 9999, 6: 9999}	4
VASSUE	Fe	3	7777	{2: 0.049368, 3: 0.050685, 4: 9999, 6: 9999}	3
VASTEP	Fe	3	7777	{2: 0.046251, 3: 0.063215, 4: 9999, 6: 9999}	2
VASYOF	Fe	2	2	{2: 0.000975, 3: 0.583559, 4: 9999, 6: 9999}	2
VASYUL	Fe	2	7777	{2: 0.027083, 3: 0.010728, 4: 9999, 6: 9999}	2
VASZEW	Fe	2	7777	{2: 0.012721, 3: 0.061598, 4: 9999, 6: 9999}	2
VASZIY	Fe	2	7777	{2: 0.021365, 3: 0.048979, 4: 9999, 6: 9999}	4
VAVMOV	Fe	2	2	{2: 0.10164, 3: 0.879508, 4: 9999, 6: 9999}	2
VAVMUB	Fe	2	2	{2: 0.202068, 3: 0.962583, 4: 9999, 6: 9999}	3
VAZGOT	Fe	3	7777	{2: 0.207804, 3: 0.000651, 4: 9999, 6: 9999}	2
VAZMUF	Fe	9999	7777	{2: 0.184789, 3: 2.1e-05, 4: 9999, 6: 9999}	3
VEBSEA	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
VEBSIE	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
VEDXIM	Fe	2	2	{2: 0.100107, 3: 0.853536, 4: 9999, 6: 9999}	2
VEFXIQ	Fe	2	2	{2: 0.215368, 3: 0.951619, 4: 9999, 6: 9999}	3
VEGCEQ	Fe	3	7777	{2: 0.413901, 3: 0.115721, 4: 9999, 6: 9999}	4
VEGFET	Fe	3	7777	{2: 0.336109, 3: 0.410521, 4: 9999, 6: 9999}	3
VEGFIX	Fe	3	7777	{2: 0.289502, 3: 0.342478, 4: 9999, 6: 9999}	3
VEHHUL	Fe	0	8888	{2: 9999, 3: 0.695878, 4: 9999, 6: 9999}	2
VEKNAA	Fe	2	2	{2: 0.024944, 3: 0.883119, 4: 9999, 6: 9999}	2
VEKNOO	Fe	3	3	{2: 1.018561, 3: 0.172628, 4: 9999, 6: 9999}	3
VEKNUU	Fe	3	2	{2: 0.309451, 3: 0.502255, 4: 1.005503, 6: 9999}	1
VEMNOR	Fe	9999	3	{2: 0.741263, 3: 0.054228, 4: 9999, 6: 9999}	2
VEMYOB	Fe	3	3	{2: 0.786098, 3: 0.121582, 4: 9999, 6: 9999}	2
VENDAV	Fe	2	2	{2: 0.318228, 3: 1.06968, 4: 9999, 6: 9999}	1
VENGIG	Fe	3	7777	{2: 0.09706, 3: 0.017889, 4: 9999, 6: 9999}	3
VENGOM	Fe	3	7777	{2: 0.069348, 3: 0.027841, 4: 9999, 6: 9999}	2
VENGUS	Fe	3	7777	{2: 8e-05, 3: 0.007515, 4: 9999, 6: 9999}	3
VEPVIW	Fe	0	8888	{2: 9999, 3: 0.62863, 4: 9999, 6: 9999}	2
VEQGII	Fe	9999	8888	{2: 1.446521, 3: 0.579428, 4: 0.679269, 6: 9999}	1
VETNAM	Fe	3	3	{2: 9999, 3: 0.043998, 4: 9999, 6: 9999}	4
VETXUN	Fe	3	7777	{2: 0.016356, 3: 0.05629, 4: 9999, 6: 9999}	3
VEVQOE	Fe	2	2	{2: 0.000251, 3: 0.525657, 4: 9999, 6: 9999}	4
VEVWEY	Fe	2	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
VEWWAW	Fe	9999	3	{2: 9999, 3: 0.46172, 4: 9999, 6: 9999}	5
VEWWIE	Fe	2	8888	{2: 9999, 3: 0.725756, 4: 9999, 6: 9999}	4
VEXFEL	Fe	2	7777	{2: 0.000573, 3: 0.498695, 4: 9999, 6: 9999}	2
VEXFIP	Fe	2	2	{2: 0.000276, 3: 0.604338, 4: 9999, 6: 9999}	2
VEYFEL	Fe	3	7777	{2: 0.332282, 3: 1.9e-05, 4: 9999, 6: 9999}	2
VEYFIP	Fe	3	7777	{2: 0.297155, 3: 0.002738, 4: 9999, 6: 9999}	3
VEYTAW	Fe	2	2	{2: 0.001071, 3: 0.718187, 4: 9999, 6: 3.785449}	3
VEYTEA	Fe	3	7777	{2: 0.46591, 3: 0.000253, 4: 9999, 6: 3.079759}	2
VEYWOO	Fe	2	2	{2: 0.029502, 3: 0.832097, 4: 9999, 6: 9999}	2
VEYWUU	Fe	2	2	{2: 0.011286, 3: 0.80902, 4: 9999, 6: 9999}	2
VIBRIK	Fe	2	2	{2: 0.06837, 3: 0.860921, 4: 9999, 6: 9999}	2
VIBSUV	Fe	2	2	{2: 0.001713, 3: 0.694142, 4: 9999, 6: 9999}	3
VIBTIK	Fe	3	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	5
VIBTUW	Fe	3	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
VIBVAE	Fe	3	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	4
VICKUN	Fe	2	8888	{2: 9999, 3: 0.608984, 4: 9999, 6: 9999}	3
VICLAU	Fe	2	8888	{2: 9999, 3: 0.646845, 4: 9999, 6: 9999}	3
VIFKED	Fe	3	3	{2: 0.561369, 3: 0.036567, 4: 9999, 6: 9999}	2
VIFKIH	Fe	3	8888	{2: 0.68552, 3: 9999, 4: 9999, 6: 9999}	2
VIFNAA	Fe	2	2	{2: 0.00058, 3: 0.643953, 4: 9999, 6: 9999}	2
VIFWEP	Fe	3	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
VIHCOF	Fe	2	2	{2: 0.007422, 3: 0.77925, 4: 9999, 6: 9999}	2
VIHCUL	Fe	2	2	{2: 0.017701, 3: 0.792685, 4: 9999, 6: 9999}	4
VIJQUB	Fe	3	7777	{2: 0.06492, 3: 0.113155, 4: 9999, 6: 9999}	2
VILHUU	Fe	2	8888	{2: 9999, 3: 1.325256, 4: 9999, 6: 9999}	1
VILREP	Fe	3	7777	{2: 0.255077, 3: 0.131433, 4: 9999, 6: 9999}	2
VILRIT	Fe	3	7777	{2: 0.214894, 3: 0.183543, 4: 9999, 6: 9999}	2
VILZEX	Fe	2	2	{2: 0.099724, 3: 0.818883, 4: 9999, 6: 9999}	2
VIMBAW	Fe	2	2	{2: 0.174953, 3: 0.905231, 4: 9999, 6: 9999}	2
VIMBUP	Fe	2	2	{2: 0.002273, 3: 0.730233, 4: 9999, 6: 9999}	3
VIPBII	Fe	9999	9999	{2: 9999, 3: 9999, 4: 9999, 6: 9999}	3
VIPTUJ	Fe	9999	7777	{2: 0.020487, 3: 0.087982, 4: 9999, 6: 9999}	3
VIQJOW	Fe	3	7777	{2: 0.275465, 3: 0.000361, 4: 9999, 6: 9999}	3
VIQXEY	Fe	2	8888	{2: 9999, 3: 1.378693, 4: 9999, 6: 9999}	1
VIRJUC	Fe	3	3	{2: 9999, 3: 0.038852, 4: 9999, 6: 9999}	2
VIRWEZ	Fe	2	2	{2: 0.002962, 3: 0.727512, 4: 9999, 6: 9999}	2
VIRWOJ	Fe	2	2	{2: 0.077557, 3: 0.872415, 4: 9999, 6: 9999}	2
VISVEA	Fe	2	2	{2: 0.11083, 3: 0.889699, 4: 9999, 6: 9999}	3
VIVJUG	Fe	0	8888	{2: 9999, 3: 0.679972, 4: 9999, 6: 9999}	2
VIVKAN	Fe	0	8888	{2: 9999, 3: 0.667555, 4: 9999, 6: 9999}	2
VIVKER	Fe	0	8888	{2: 9999, 3: 0.675114, 4: 9999, 6: 9999}	2
VIVKIV	Fe	0	8888	{2: 9999, 3: 0.67188, 4: 9999, 6: 9999}	2
VIVKOB	Fe	0	8888	{2: 9999, 3: 0.685511, 4: 9999, 6: 9999}	2
VIVNEV	Fe	3	7777	{2: 0.312279, 3: 0.375732, 4: 9999, 6: 9999}	3
VIVNIZ	Fe	3	7777	{2: 0.34335, 3: 0.421093, 4: 9999, 6: 9999}	3
VIWDUC	Fe	3	7777	{2: 0.254085, 3: 0.000158, 4: 9999, 6: 9999}	2
VIWNUL	Fe	3	8888	{2: 0.864339, 3: 0.635665, 4: 9999, 6: 9999}	1
VIWSUR	Fe	2	2	{2: 0.065639, 3: 0.779761, 4: 9999, 6: 9999}	1
VIWVON	Fe	3	7777	{2: 0.000458, 3: 0.196577, 4: 9999, 6: 9999}	5
VIWVUT	Fe	3	7777	{2: 0.002236, 3: 0.13676, 4: 9999, 6: 9999}	2
VIYTAY	Fe	9999	8888	{2: 9999, 3: 0.521093, 4: 9999, 6: 9999}	3
VOBKON	Fe	2	7777	{2: 0.167525, 3: 0.164403, 4: 9999, 6: 9999}	3
VOBYEQ	Fe	3	7777	{2: 0.490571, 3: 0.164441, 4: 9999, 6: 9999}	3
VOCBAQ	Fe	3	7777	{2: 0.452816, 3: 0.245873, 4: 9999, 6: 9999}	2
VOCDOH	Fe	2	7777	{2: 0.137802, 3: 0.12101, 4: 9999, 6: 9999}	3
VOCHOM	Fe	2	2	{2: 0.0038, 3: 0.7994, 4: 9999, 6: 9999}	2
VOFZEV	Fe	9999	2	{2: 0.000766, 3: 0.760194, 4: 9999, 6: 9999}	2
VOGHIJ	Fe	2	3	{2: 9999, 3: 0.263021, 4: 9999, 6: 9999}	3
VOGJAD	Fe	9999	3	{2: 9999, 3: 0.031121, 4: 9999, 6: 9999}	2
VOGSOA	Fe	3	7777	{2: 0.0016, 3: 0.000832, 4: 9999, 6: 9999}	2
VOGSUG	Fe	3	7777	{2: 0.001591, 3: 1.7e-05, 4: 9999, 6: 9999}	2
VOGTAN	Fe	3	7777	{2: 0.000358, 3: 0.000387, 4: 9999, 6: 9999}	2
VOHLEL	Fe	2	2	{2: 0.013429, 3: 0.718592, 4: 9999, 6: 9999}	2
VOHLIP	Fe	2	2	{2: 0.008361, 3: 0.719339, 4: 9999, 6: 9999}	2
VOHLOV	Fe	2	2	{2: 0.015953, 3: 0.764158, 4: 9999, 6: 9999}	2
VOHLUB	Fe	2	2	{2: 0.011902, 3: 0.724165, 4: 9999, 6: 9999}	2
