refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
UCEBAF	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
UCEBEJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
UCEBIN	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
UCEBOT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
UCIHIY	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UCIYOX	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UCIYUD	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UCOFAU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UCUSAN	Ru	2	3	{2: 9999, 3: 0.008835, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
UDIDAM	Ru	2	3	{2: 9999, 3: 0.179461, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
UDUFUX	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
UDUGAE	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UFECOY	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
UFEJOF	Ru	3	3	{2: 9999, 3: 0.10467, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UFEJUL	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UFEKEW	Ru	3	8888	{2: 9999, 3: 0.658432, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UFICUI	Ru	3	8888	{2: 9999, 3: 0.879009, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UFIDAP	Ru	3	8888	{2: 9999, 3: 0.779848, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UFIDET	Ru	3	8888	{2: 9999, 3: 0.952642, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UFIDIX	Ru	3	8888	{2: 9999, 3: 0.793498, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UFIKAY	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UFOLAC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UFORUC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
UFUQOB	Ru	2	3	{2: 9999, 3: 0.203867, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UFUYOL	Ru	2	8888	{2: 9999, 3: 0.575459, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UGAHEQ	Ru	2	3	{2: 9999, 3: 0.246242, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UGALOF	Ru	9999	8888	{2: 9999, 3: 0.945971, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
UGOYEW	Ru	2	3	{2: 9999, 3: 0.118563, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UGOZEX	Ru	2	3	{2: 9999, 3: 0.028883, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UGUQET	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UGUQIX	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UHALAR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
UHOBUO	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UHOJOQ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UJAGUJ	Ru	2	3	{2: 9999, 3: 0.172284, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UJEGUM	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
UJEHAT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
UJEHEX	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
UKONUF	Ru	2	3	{2: 9999, 3: 0.133387, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
ULALAV	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
ULILIK	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
ULILOQ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
ULOMOX	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UPEKIL	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UPESUF	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UPIKAH	Ru	3	8888	{2: 9999, 3: 0.807247, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UPOBAE	Ru	3	3	{2: 9999, 3: 0.028101, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
UQETAM	Ru	3	3	{2: 9999, 3: 0.000111, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UQISEU	Ru	2	3	{2: 9999, 3: 0.23793, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UQUJUM	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
UQUWOT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
USIYAY	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
USIYEC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
USIYIG	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
USULIF	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UTEBUS	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UTECAZ	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UVUFIB	Ru	2	3	{2: 9999, 3: 0.164978, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
UWOBOZ	Ru	2	3	{2: 9999, 3: 0.103104, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UWUNUW	Ru	2	3	{2: 9999, 3: 0.071938, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
UYEVUR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VACXAZ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VAFFIS	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VAFFUE	Ru	2	8888	{2: 9999, 3: 0.870601, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VAHJIX	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VAHQEC	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VAHROL	Ru	2	3	{2: 9999, 3: 0.129643, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VAJPIG	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VAKLUQ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VAKMAX	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VANFOF	Ru	9999	3	{2: 9999, 3: 0.2728, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VAPNEG	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VAPNIK	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VAQKUT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VAQMAB	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VAQMEF	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VAQMIJ	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VAQMOP	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VARNOU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VARNUA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VARPAI	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VASJAA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VAVGIJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VAYMEP	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VAYYUR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VAZCEF	Ru	3	8888	{2: 9999, 3: 1.004651, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VEBLIY	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VEBQAU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VEBYOQ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VEFREE	Ru	2	3	{2: 9999, 3: 0.05184, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VEFRII	Ru	2	3	{2: 9999, 3: 0.142479, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VEKYAO	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VEMTOY	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VEMTUE	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VEMVAM	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VEPPEO	Ru	2	3	{2: 9999, 3: 0.198708, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VETJUZ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VEXPOE	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VIBBIS	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VIBHEU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VIBYOU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VICQAZ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIGYES	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIHHIF	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VIHHOL	Ru	2	3	{2: 9999, 3: 0.000905, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIHSIR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIHSOX	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIJPOT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIJRAH	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIJRIP	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIKPUB	Ru	3	8888	{2: 9999, 3: 0.602843, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VILXIZ	Ru	2	3	{2: 9999, 3: 0.054591, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VIPXEA	Ru	3	8888	{2: 9999, 3: 0.684298, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIQMIU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VIQMOA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VIRCAD	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VIRRAQ	Ru	2	3	{2: 9999, 3: 0.040544, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIRREU	Ru	2	3	{2: 9999, 3: 0.006563, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIRTEW	Ru	9999	3	{2: 9999, 3: 0.107045, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VIRTIA	Ru	2	3	{2: 9999, 3: 0.078584, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VISWEA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VITKUE	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VIWQAT	Ru	2	3	{2: 9999, 3: 0.029703, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIXJOB	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIXKIW	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIXTAA	Ru	3	3	{2: 9999, 3: 0.044381, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VIXTEE	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VIXTII	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VIXZOR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VIYDAK	Ru	2	3	{2: 9999, 3: 0.057478, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VIYDEO	Ru	2	3	{2: 9999, 3: 0.037339, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VOBPUZ	Ru	2	3	{2: 9999, 3: 0.363802, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VOBQAG	Ru	2	3	{2: 9999, 3: 0.369074, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VOCBEV	Ru	2	3	{2: 9999, 3: 0.117306, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VOCHAX	Ru	9999	3	{2: 9999, 3: 0.222812, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VOCPAG	Ru	2	3	{2: 9999, 3: 0.443911, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VODYES	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VOFBAU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VOHCUR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VOJBII	Ru	2	3	{2: 9999, 3: 0.115877, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VOMTAS	Ru	2	8888	{2: 9999, 3: 1.078873, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VOMTEW	Ru	2	8888	{2: 9999, 3: 0.867232, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VONFOU	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VONKUF	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VONLAM	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VONLEQ	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VONLIU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VONLOA	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VONNUJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VONPAR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VONSAV	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VONSOG	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VONSUM	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VOQCEK	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VOQPOG	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VUBXUL	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VUCGAC	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VUCGEG	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VUCGIK	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VUCGOQ	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VUDTEU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VUDTIY	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VUDTOE	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VUFBUT	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VUFLIU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VUFPUI	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VUFQAP	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VUGHIP	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VUGHUB	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VUGJAJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VUGJEN	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VUGSEW	Ru	2	3	{2: 9999, 3: 0.053091, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
VUGXAX	Ru	9999	8888	{2: 9999, 3: 0.774464, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VUKYOS	Ru	2	8888	{2: 9999, 3: 0.574271, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VUMBEL	Ru	2	3	{2: 9999, 3: 0.051297, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VUPYAJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VUPYIR	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VUPYUD	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VURMIE	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VUSNON	Ru	2	3	{2: 9999, 3: 0.274262, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VUTPIK	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VUVFIE	Ru	2	3	{2: 9999, 3: 0.021423, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
VUVKAZ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
VUWGAV	Ru	3	4	{2: 9999, 3: 1.382238, 4: 0.135399, 5: 9999, 6: 9999, 7: 9999}	3
VUXJUU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
VUZROA	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
WABCEJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
WABDOU	Ru	2	8888	{2: 9999, 3: 0.796603, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	5
WABQIZ	Ru	9999	4	{2: 9999, 3: 1.114486, 4: 0.264281, 5: 9999, 6: 9999, 7: 9999}	2
WACDUA	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WACFAI	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WACTAV	Ru	3	8888	{2: 9999, 3: 0.618792, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
WACWON	Ru	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WACWUT	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WACXAA	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
WADBUZ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WAGDIS	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
WAJBIT	Ru	3	8888	{2: 9999, 3: 1.256262, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WAJBOZ	Ru	3	8888	{2: 9999, 3: 1.279959, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WAJBUF	Ru	3	8888	{2: 9999, 3: 1.187015, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
WAKRUX	Ru	2	3	{2: 9999, 3: 0.391535, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
WAMGUQ	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WAMHAX	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
WAMHIF	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
WAMHOL	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
WAMHUR	Ru	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
WAPSUD	Ru	2	3	{2: 9999, 3: 0.123752, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
WAPWER	Ru	2	3	{2: 9999, 3: 0.095768, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WARKOP	Ru	2	3	{2: 9999, 3: 0.044786, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WARVUH	Ru	2	3	{2: 9999, 3: 0.042553, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WASFII	Ru	2	3	{2: 9999, 3: 0.180042, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WATYAU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
WAVKEK	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WAWKUA	Ru	3	3	{2: 9999, 3: 0.027703, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	1
WAXHEI	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WAYTOH	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WEDTII	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	2
WEJBOE	Ru	2	8888	{2: 9999, 3: 0.531866, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WEJMIJ	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WEJMUU	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
WEJTAH	Ru	2	3	{2: 9999, 3: 0.015204, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WEKPIM	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
WEKPOS	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
WEKPUY	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	4
WELNAD	Ru	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WELYIY	Ru	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
WEMFOK	Ru	2	3	{2: 9999, 3: 0.288198, 4: 9999, 5: 9999, 6: 9999, 7: 9999}	3
