refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
SUYBEU	Co	2	2	{1: 9999, 2: 0.014922, 3: 1.017139, 4: 9999}	1
SUYBIY	Co	2	2	{1: 9999, 2: 0.049968, 3: 1.115682, 4: 9999}	2
SUYCEV	Co	2	2	{1: 9999, 2: 0.009671, 3: 1.070825, 4: 9999}	3
SUYDAS	Co	2	2	{1: 9999, 2: 7.1e-05, 3: 0.921512, 4: 9999}	2
SUYFIC	Co	3	7777	{1: 9999, 2: 0.252133, 3: 0.127677, 4: 9999}	3
SUYNEH	Co	3	3	{1: 9999, 2: 0.849481, 3: 0.167091, 4: 9999}	3
SUYNIL	Co	3	3	{1: 9999, 2: 0.879576, 3: 0.044659, 4: 9999}	3
SUYNOR	Co	9999	3	{1: 9999, 2: 0.632603, 3: 0.005538, 4: 9999}	4
SUYQOS	Co	2	2	{1: 9999, 2: 0.000529, 3: 1.11639, 4: 9999}	1
SUYRAF	Co	2	2	{1: 9999, 2: 0.029507, 3: 1.135999, 4: 9999}	1
SUYREJ	Co	2	2	{1: 9999, 2: 0.000654, 3: 1.111337, 4: 9999}	1
SUYSUA	Co	2	8888	{1: 9999, 2: 0.558075, 3: 1.412956, 4: 9999}	2
SUYTAH	Co	2	2	{1: 9999, 2: 0.286035, 3: 1.332185, 4: 9999}	2
SUZFEY	Co	1	3	{1: 9999, 2: 1.057714, 3: 0.00688, 4: 9999}	3
SUZGID	Co	3	3	{1: 9999, 2: 9999, 3: 0.110148, 4: 9999}	3
SUZPAG	Co	2	2	{1: 9999, 2: 0.019724, 3: 0.967701, 4: 9999}	1
SUZYER	Co	2	3	{1: 9999, 2: 9999, 3: 0.250617, 4: 9999}	1
TABPUH	Co	1	3	{1: 9999, 2: 9999, 3: 0.183812, 4: 9999}	2
TABVAU	Co	3	7777	{1: 9999, 2: 0.163352, 3: 0.269918, 4: 9999}	3
TADBIL	Co	2	2	{1: 9999, 2: 0.039458, 3: 1.192147, 4: 9999}	3
TADCOT10	Co	3	7777	{1: 9999, 2: 0.143626, 3: 0.266065, 4: 9999}	3
TADKOC	Co	2	2	{1: 9999, 2: 9.9e-05, 3: 1.040957, 4: 9999}	3
TADRAU	Co	2	2	{1: 9999, 2: 0.001647, 3: 0.933339, 4: 1.818554}	3
TADSUQ	Co	3	3	{1: 9999, 2: 9999, 3: 0.44828, 4: 9999}	2
TADZEH	Co	2	2	{1: 9999, 2: 0.030472, 3: 1.05296, 4: 9999}	2
TADZON	Co	3	3	{1: 9999, 2: 0.960487, 3: 0.093273, 4: 9999}	2
TAFVIH	Co	2	8888	{1: 9999, 2: 9999, 3: 1.080358, 4: 9999}	2
TAFVON	Co	2	2	{1: 9999, 2: 0.034599, 3: 1.05354, 4: 9999}	2
TAGCEM	Co	2	2	{1: 9999, 2: 0.00547, 3: 0.952305, 4: 9999}	2
TAGCIQ	Co	2	2	{1: 9999, 2: 0.003965, 3: 0.978649, 4: 9999}	2
TAGVEE	Co	2	2	{1: 9999, 2: 0.044662, 3: 1.112198, 4: 9999}	3
TAGZUA	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
TAHBEN	Co	2	2	{1: 9999, 2: 0.091158, 3: 1.014239, 4: 9999}	3
TAHDIS	Co	2	8888	{1: 9999, 2: 9999, 3: 1.28106, 4: 9999}	2
TAHDOY	Co	2	8888	{1: 9999, 2: 9999, 3: 1.567128, 4: 9999}	2
TAHROM01	Co	2	2	{1: 9999, 2: 0.105702, 3: 1.242057, 4: 9999}	2
TAHTEE01	Co	2	2	{1: 9999, 2: 0.014916, 3: 1.003905, 4: 9999}	2
TAJCUG	Co	2	2	{1: 9999, 2: 0.002506, 3: 1.080219, 4: 9999}	3
TAJDAN	Co	2	2	{1: 9999, 2: 0.005594, 3: 1.088193, 4: 9999}	3
TAJDER	Co	2	2	{1: 9999, 2: 0.004885, 3: 1.102632, 4: 9999}	3
TAJDIV	Co	3	2	{1: 9999, 2: 0.024609, 3: 1.120902, 4: 9999}	4
TAJFAP	Co	2	2	{1: 9999, 2: 0.001589, 3: 1.095325, 4: 9999}	2
TAJFUJ	Co	2	2	{1: 9999, 2: 0.01781, 3: 1.054187, 4: 9999}	2
TAJGEU	Co	2	2	{1: 9999, 2: 0.000158, 3: 0.999234, 4: 9999}	2
TAJGIY	Co	2	2	{1: 9999, 2: 0.00062, 3: 1.006265, 4: 9999}	3
TAJLUP	Co	2	2	{1: 9999, 2: 0.00661, 3: 1.102528, 4: 9999}	2
TAJMAW	Co	2	2	{1: 9999, 2: 0.003984, 3: 1.092579, 4: 9999}	2
TAJMEA	Co	2	2	{1: 9999, 2: 0.022282, 3: 1.119054, 4: 9999}	2
TAJMIE	Co	2	2	{1: 9999, 2: 0.005456, 3: 1.103681, 4: 9999}	2
TAKGAO	Co	2	2	{1: 9999, 2: 0.003274, 3: 1.093557, 4: 9999}	3
TAKGIW	Co	2	2	{1: 9999, 2: 0.04669, 3: 1.133484, 4: 9999}	3
TAKGOC	Co	2	2	{1: 9999, 2: 0.068986, 3: 1.157014, 4: 9999}	4
TAKJEV	Co	3	7777	{1: 9999, 2: 0.295489, 3: 0.072382, 4: 9999}	3
TAKWUY	Co	2	2	{1: 9999, 2: 1.5e-05, 3: 0.959982, 4: 1.846677}	3
TAKZAH	Co	2	2	{1: 9999, 2: 0.03453, 3: 0.881294, 4: 1.763618}	2
TALMOL	Co	3	3	{1: 9999, 2: 0.627257, 3: 0.262657, 4: 9999}	4
TALNUS	Co	3	7777	{1: 9999, 2: 0.489103, 3: 0.174549, 4: 9999}	4
TAMFUL	Co	3	3	{1: 9999, 2: 0.651768, 3: 0.00297, 4: 9999}	2
TAMZAL	Co	2	8888	{1: 9999, 2: 0.567548, 3: 1.410563, 4: 9999}	2
TAMZEP	Co	2	8888	{1: 9999, 2: 0.569824, 3: 1.415006, 4: 9999}	2
TAMZIT	Co	2	8888	{1: 9999, 2: 0.601463, 3: 1.450455, 4: 9999}	2
TANLEA	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
TANLOK	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
TANLUQ	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
TANMAX	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
TANPII	Co	3	3	{1: 9999, 2: 0.74735, 3: 0.285576, 4: 9999}	2
TAPDIY	Co	3	7777	{1: 9999, 2: 0.434794, 3: 0.105284, 4: 9999}	1
TAPDOE	Co	3	7777	{1: 9999, 2: 0.49372, 3: 0.180437, 4: 9999}	2
TAPGUM	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
TAPSUY	Co	2	2	{1: 9999, 2: 0.000253, 3: 0.807969, 4: 9999}	1
TAPVEM	Co	2	8888	{1: 9999, 2: 9999, 3: 1.164529, 4: 9999}	2
TARKOP	Co	9999	3	{1: 9999, 2: 0.573678, 3: 0.091196, 4: 9999}	2
TARZIX	Co	3	3	{1: 9999, 2: 0.880509, 3: 0.290402, 4: 9999}	3
TASDUM	Co	3	3	{1: 9999, 2: 0.626572, 3: 0.006236, 4: 9999}	2
TASREK	Co	1	2	{1: 9999, 2: 0.085253, 3: 1.234376, 4: 9999}	3
TASYIW	Co	2	2	{1: 9999, 2: 0.037642, 3: 1.141182, 4: 9999}	3
TAVLOR	Co	3	3	{1: 9999, 2: 0.660648, 3: 0.004788, 4: 9999}	3
TAVLUX	Co	3	3	{1: 9999, 2: 0.707666, 3: 0.022487, 4: 9999}	4
TAWHIL	Co	9999	3	{1: 9999, 2: 1.105404, 3: 0.038635, 4: 9999}	2
TAWJIN	Co	9999	2	{1: 9999, 2: 0.000654, 3: 0.919306, 4: 9999}	2
TAWKAG	Co	9999	2	{1: 9999, 2: 0.000121, 3: 0.904966, 4: 9999}	2
TAWKIM	Co	2	2	{1: 9999, 2: 0.00599, 3: 0.798536, 4: 9999}	3
TAWRER01	Co	3	3	{1: 9999, 2: 9999, 3: 0.157434, 4: 9999}	3
TAXBUP	Co	9999	3	{1: 9999, 2: 9999, 3: 0.082463, 4: 9999}	3
TAXDEE	Co	2	2	{1: 9999, 2: 0.012448, 3: 1.126668, 4: 9999}	3
TAYQOB	Co	2	2	{1: 9999, 2: 0.002215, 3: 1.019195, 4: 9999}	2
TBZPOC10	Co	2	2	{1: 9999, 2: 0.075714, 3: 0.762692, 4: 9999}	2
TDTCCO	Co	3	7777	{1: 9999, 2: 0.420777, 3: 0.005081, 4: 9999}	1
TEACOC	Co	3	7777	{1: 9999, 2: 0.240798, 3: 0.142134, 4: 9999}	4
TEBSCO10	Co	2	7777	{1: 9999, 2: 0.271907, 3: 0.400109, 4: 9999}	1
TECGIU	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	1
TECNEX	Co	3	7777	{1: 9999, 2: 0.48447, 3: 0.023122, 4: 9999}	3
TECRAV	Co	3	7777	{1: 9999, 2: 0.396324, 3: 0.025273, 4: 9999}	1
TECXOP	Co	9999	3	{1: 9999, 2: 0.871445, 3: 0.177259, 4: 9999}	3
TEDDIR	Co	2	2	{1: 9999, 2: 0.00093, 3: 1.032969, 4: 9999}	4
TEDTAX	Co	3	3	{1: 9999, 2: 0.899041, 3: 0.086296, 4: 9999}	1
TEDTAZ	Co	2	2	{1: 9999, 2: 0.109727, 3: 1.179408, 4: 9999}	3
TEFDAK	Co	2	2	{1: 9999, 2: 0.00124, 3: 0.909443, 4: 9999}	3
TEFFAM	Co	2	2	{1: 9999, 2: 0.001084, 3: 0.946115, 4: 9999}	4
TEFQIF	Co	2	2	{1: 9999, 2: 0.05361, 3: 1.128864, 4: 9999}	3
TEGGIW	Co	2	3	{1: 9999, 2: 0.695209, 3: 0.003383, 4: 9999}	3
TEGYAI	Co	9999	2	{1: 9999, 2: 0.118316, 3: 0.794042, 4: 1.671519}	3
TEHFIX	Co	9999	2	{1: 9999, 2: 0.018364, 3: 0.980603, 4: 9999}	4
TEHKUP	Co	2	2	{1: 9999, 2: 0.006994, 3: 1.046593, 4: 9999}	1
TEHLAW	Co	2	7777	{1: 9999, 2: 0.033113, 3: 0.491474, 4: 9999}	1
TEHLEA	Co	3	7777	{1: 9999, 2: 0.373257, 3: 0.026802, 4: 9999}	2
TEHYOV	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
TEJFIY	Co	2	3	{1: 9999, 2: 0.658794, 3: 0.023945, 4: 9999}	2
TEJVEL	Co	2	2	{1: 9999, 2: 0.004811, 3: 1.107208, 4: 9999}	3
TEJZOX	Co	2	2	{1: 9999, 2: 0.018974, 3: 0.967547, 4: 9999}	1
TEKFAT	Co	2	2	{1: 9999, 2: 0.012376, 3: 1.078903, 4: 9999}	4
TELFOF	Co	3	7777	{1: 9999, 2: 0.419569, 3: 0.085867, 4: 9999}	1
TELSEL	Co	1	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
TELYAN	Co	3	7777	{1: 9999, 2: 0.467704, 3: 0.064512, 4: 9999}	3
TEMKUU	Co	3	3	{1: 9999, 2: 0.575203, 3: 0.028232, 4: 9999}	3
TENOCO	Co	3	7777	{1: 9999, 2: 0.342288, 3: 0.012696, 4: 9999}	2
TEPDEZ	Co	2	7777	{1: 9999, 2: 0.022207, 3: 0.477565, 4: 9999}	3
TEQHUT	Co	2	2	{1: 9999, 2: 0.196785, 3: 1.273277, 4: 9999}	2
TERKIK	Co	2	2	{1: 9999, 2: 0.066203, 3: 0.848311, 4: 1.728803}	2
TERPUC	Co	2	2	{1: 9999, 2: 0.015102, 3: 1.119894, 4: 9999}	2
TESDAX	Co	2	2	{1: 9999, 2: 0.007472, 3: 0.978275, 4: 9999}	3
TETCOC	Co	3	7777	{1: 9999, 2: 0.352541, 3: 0.080891, 4: 9999}	4
TETHAC	Co	2	8888	{1: 9999, 2: 9999, 3: 0.926539, 4: 9999}	2
TETJIM	Co	2	8888	{1: 9999, 2: 0.50826, 3: 1.148198, 4: 9999}	1
TETQIS	Co	2	2	{1: 9999, 2: 0.011958, 3: 0.938344, 4: 9999}	2
TEVKAJ	Co	2	2	{1: 9999, 2: 0.00109, 3: 0.984713, 4: 9999}	2
TEVQIV	Co	9999	2	{1: 9999, 2: 0.00016, 3: 0.931425, 4: 1.816532}	2
TEVXIC	Co	3	3	{1: 9999, 2: 0.595595, 3: 0.196015, 4: 9999}	4
TEVXUQ	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
TEVYAX	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
TEWDAD	Co	3	3	{1: 9999, 2: 0.681755, 3: 0.245814, 4: 9999}	4
TEWKUC	Co	3	7777	{1: 9999, 2: 0.467653, 3: 0.01739, 4: 9999}	4
TEWYAV	Co	2	2	{1: 9999, 2: 0.00191, 3: 1.065733, 4: 9999}	3
TEWYEZ	Co	2	2	{1: 9999, 2: 0.020678, 3: 1.088221, 4: 9999}	3
TEXFUA	Co	2	8888	{1: 9999, 2: 9999, 3: 1.073302, 4: 9999}	1
TEXFUZ	Co	3	3	{1: 9999, 2: 0.797824, 3: 0.122282, 4: 9999}	3
TEXLEO	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
TEXLIS	Co	2	2	{1: 9999, 2: 0.098504, 3: 1.246595, 4: 9999}	2
TEXLOY	Co	2	2	{1: 9999, 2: 0.016874, 3: 1.171322, 4: 9999}	2
TEXROE	Co	3	3	{1: 9999, 2: 0.642051, 3: 0.337519, 4: 9999}	2
TEZKAN	Co	3	3	{1: 9999, 2: 0.927508, 3: 0.054439, 4: 9999}	2
TEZZAB	Co	2	2	{1: 9999, 2: 0.001873, 3: 0.77375, 4: 9999}	2
TFBCOP	Co	2	2	{1: 9999, 2: 0.001359, 3: 0.918995, 4: 9999}	2
THETCO	Co	2	2	{1: 9999, 2: 0.121259, 3: 0.992324, 4: 9999}	2
THFACO	Co	2	2	{1: 9999, 2: 0.146066, 3: 0.765144, 4: 1.641016}	2
TIBJOE	Co	2	2	{1: 9999, 2: 0.00216, 3: 1.025454, 4: 9999}	3
TIBPEZ	Co	3	3	{1: 9999, 2: 0.782862, 3: 0.215867, 4: 9999}	2
TIBPOL	Co	2	2	{1: 9999, 2: 9.1e-05, 3: 1.015414, 4: 9999}	2
TIBPUR	Co	2	2	{1: 9999, 2: 0.000862, 3: 1.015632, 4: 9999}	2
TIBZIQ	Co	2	2	{1: 9999, 2: 0.007733, 3: 1.162893, 4: 9999}	3
TICXOU	Co	2	2	{1: 9999, 2: 6.9e-05, 3: 0.949259, 4: 1.835337}	3
TICYEL	Co	2	2	{1: 9999, 2: 0.029849, 3: 0.886169, 4: 1.768736}	3
TIDYIP	Co	2	2	{1: 9999, 2: 0.000325, 3: 1.015954, 4: 9999}	2
TIFSOR	Co	3	7777	{1: 9999, 2: 0.449337, 3: 0.092505, 4: 9999}	2
TIGBIV	Co	2	2	{1: 9999, 2: 6.9e-05, 3: 1.023625, 4: 9999}	3
TIGFUL	Co	2	2	{1: 9999, 2: 0.000155, 3: 0.907199, 4: 9999}	2
TIGKID	Co	2	2	{1: 9999, 2: 9.3e-05, 3: 0.925938, 4: 9999}	3
TIGXAL	Co	2	2	{1: 9999, 2: 0.071254, 3: 1.081679, 4: 9999}	2
TIJDAS	Co	2	2	{1: 9999, 2: 0.012248, 3: 1.147514, 4: 9999}	4
TIJPOU	Co	9999	7777	{1: 9999, 2: 0.409459, 3: 0.246398, 4: 9999}	1
TILSUD	Co	2	2	{1: 9999, 2: 0.258047, 3: 1.122248, 4: 9999}	3
TIMGAY	Co	3	3	{1: 9999, 2: 9999, 3: 0.153005, 4: 9999}	3
TINBEY	Co	2	2	{1: 9999, 2: 0.153421, 3: 0.918463, 4: 9999}	2
TINGAB	Co	2	2	{1: 9999, 2: 0.001659, 3: 1.083654, 4: 9999}	3
TINGEF	Co	2	2	{1: 9999, 2: 0.010754, 3: 1.113019, 4: 9999}	2
TINGIJ	Co	2	2	{1: 9999, 2: 0.011437, 3: 1.053656, 4: 9999}	2
TINGOP	Co	2	2	{1: 9999, 2: 0.001175, 3: 1.10152, 4: 9999}	2
TINGUV	Co	2	2	{1: 9999, 2: 0.000245, 3: 1.081394, 4: 9999}	2
TINHAC	Co	2	2	{1: 9999, 2: 0.00324, 3: 1.001777, 4: 9999}	2
TINHEG	Co	2	2	{1: 9999, 2: 0.002429, 3: 1.07805, 4: 9999}	2
TINHIK	Co	2	2	{1: 9999, 2: 0.002299, 3: 1.064762, 4: 9999}	2
TINHOQ	Co	2	2	{1: 9999, 2: 0.01022, 3: 1.040604, 4: 9999}	2
TIPXAR	Co	3	7777	{1: 9999, 2: 0.323098, 3: 0.079785, 4: 9999}	1
TIPXEV	Co	2	2	{1: 9999, 2: 0.000189, 3: 0.930833, 4: 1.815908}	2
TIPYIA	Co	2	2	{1: 9999, 2: 0.001412, 3: 1.046428, 4: 9999}	3
TIRDUW	Co	2	2	{1: 9999, 2: 0.089814, 3: 1.172392, 4: 9999}	3
TIRLIS	Co	2	2	{1: 9999, 2: 0.109109, 3: 1.201035, 4: 9999}	2
TIRWEX	Co	2	2	{1: 9999, 2: 0.019142, 3: 1.035472, 4: 9999}	2
TIRXAU	Co	2	2	{1: 9999, 2: 0.050194, 3: 1.069086, 4: 9999}	3
TIRXUO	Co	2	2	{1: 9999, 2: 0.033939, 3: 1.049816, 4: 9999}	2
TIVFEJ	Co	3	7777	{1: 9999, 2: 0.288084, 3: 0.081826, 4: 9999}	4
TIVWOM	Co	2	2	{1: 9999, 2: 0.000117, 3: 1.054693, 4: 9999}	3
TIXYAD	Co	2	2	{1: 9999, 2: 0.00164, 3: 0.952039, 4: 9999}	2
TIZPEX	Co	1	7777	{1: 9999, 2: 0.414798, 3: 0.042181, 4: 9999}	2
TOBCIW03	Co	9999	2	{1: 9999, 2: 0.002105, 3: 0.895834, 4: 9999}	2
TOBFIA	Co	2	2	{1: 9999, 2: 0.00457, 3: 1.104168, 4: 9999}	3
TOBKEB	Co	3	3	{1: 9999, 2: 0.897763, 3: 0.008322, 4: 9999}	1
TODZIX	Co	9999	7777	{1: 9999, 2: 0.18574, 3: 0.212354, 4: 9999}	2
TODZOD	Co	9999	7777	{1: 9999, 2: 0.158682, 3: 0.246863, 4: 9999}	2
TODZUJ	Co	9999	7777	{1: 9999, 2: 0.183428, 3: 0.215302, 4: 9999}	2
TOFBAT	Co	9999	7777	{1: 9999, 2: 0.216787, 3: 0.172756, 4: 9999}	2
TOJMOU	Co	2	2	{1: 9999, 2: 0.097432, 3: 1.186287, 4: 9999}	4
TOJVUK	Co	2	2	{1: 9999, 2: 0.001339, 3: 1.031339, 4: 9999}	3
TOKMIR	Co	2	2	{1: 9999, 2: 0.026792, 3: 1.041024, 4: 9999}	3
TOKNIT	Co	9999	2	{1: 9999, 2: 0.001648, 3: 0.922988, 4: 9999}	1
TOKRER	Co	2	2	{1: 9999, 2: 0.082762, 3: 1.100195, 4: 9999}	2
TOLFOR	Co	2	2	{1: 9999, 2: 0.034874, 3: 1.148172, 4: 9999}	2
TOLTET	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
TONDAE	Co	2	2	{1: 9999, 2: 0.24188, 3: 1.378804, 4: 9999}	2
TONYIG	Co	3	3	{1: 9999, 2: 9999, 3: 0.320829, 4: 9999}	3
TONYUS	Co	3	3	{1: 9999, 2: 9999, 3: 0.32118, 4: 9999}	2
TOPFCO10	Co	9999	8888	{1: 9999, 2: 9999, 3: 0.576382, 4: 9999}	2
TOPMUI	Co	3	3	{1: 9999, 2: 0.721561, 3: 0.060546, 4: 9999}	3
TOQJEQ	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	4
TOSWON	Co	3	3	{1: 9999, 2: 9999, 3: 0.224889, 4: 9999}	2
TOTGOY	Co	2	2	{1: 9999, 2: 0.024595, 3: 1.02689, 4: 9999}	2
TOTVUT	Co	2	2	{1: 9999, 2: 0.059714, 3: 1.172981, 4: 9999}	2
TOTWAA	Co	2	2	{1: 9999, 2: 0.068928, 3: 1.178285, 4: 9999}	3
TOTWEE	Co	2	2	{1: 9999, 2: 0.004438, 3: 1.105843, 4: 9999}	3
TOVSII	Co	2	2	{1: 9999, 2: 0.019141, 3: 1.148398, 4: 9999}	3
TOXCUG	Co	2	2	{1: 9999, 2: 0.000445, 3: 0.934849, 4: 9999}	3
TPYRCO01	Co	2	2	{1: 9999, 2: 0.199096, 3: 1.257194, 4: 9999}	2
TRGLCO10	Co	3	7777	{1: 9999, 2: 0.484258, 3: 0.028721, 4: 9999}	4
TSALCP02	Co	2	2	{1: 9999, 2: 0.0065, 3: 0.952831, 4: 9999}	1
TTACOP	Co	2	2	{1: 9999, 2: 0.001031, 3: 0.833702, 4: 9999}	2
TUBVAP	Co	3	3	{1: 9999, 2: 0.535278, 3: 0.23344, 4: 9999}	3
TUFFUW	Co	2	2	{1: 9999, 2: 0.015409, 3: 1.101152, 4: 9999}	2
TUFGEH	Co	2	2	{1: 9999, 2: 0.028675, 3: 1.182204, 4: 9999}	3
TUFLAJ	Co	2	2	{1: 9999, 2: 0.008388, 3: 1.032421, 4: 9999}	4
TUFLEN	Co	2	2	{1: 9999, 2: 0.000739, 3: 0.994781, 4: 9999}	4
TUGFAD	Co	2	2	{1: 9999, 2: 0.000377, 3: 0.848272, 4: 9999}	3
TUHJAK	Co	2	2	{1: 9999, 2: 0.075341, 3: 1.225236, 4: 9999}	2
TUJJAK	Co	2	2	{1: 9999, 2: 0.130341, 3: 1.231192, 4: 9999}	2
TUJPUJ	Co	3	7777	{1: 9999, 2: 0.111799, 3: 0.306656, 4: 9999}	2
TUJWOK	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
TUJXON	Co	2	2	{1: 9999, 2: 9e-05, 3: 0.832523, 4: 9999}	2
TUKHIS	Co	2	2	{1: 9999, 2: 0.003316, 3: 0.979012, 4: 9999}	2
TUKNOC	Co	9999	2	{1: 9999, 2: 0.1928, 3: 0.716476, 4: 1.589646}	2
TUKVAZ	Co	9999	2	{1: 9999, 2: 0.003714, 3: 1.061576, 4: 9999}	3
TUKVED	Co	9999	2	{1: 9999, 2: 0.028689, 3: 1.129308, 4: 9999}	3
TULFOW	Co	2	2	{1: 9999, 2: 0.098103, 3: 0.815091, 4: 1.693737}	3
TULFUE	Co	2	2	{1: 9999, 2: 0.054185, 3: 1.098841, 4: 9999}	2
TULLOC	Co	2	2	{1: 9999, 2: 0.001995, 3: 1.009196, 4: 9999}	2
TUMFIS	Co	2	2	{1: 9999, 2: 0.010018, 3: 1.015893, 4: 9999}	2
TUMFOY	Co	2	2	{1: 9999, 2: 0.013702, 3: 1.018614, 4: 9999}	2
TUMTEB	Co	1	3	{1: 9999, 2: 9999, 3: 0.013493, 4: 9999}	2
TUMYIL	Co	3	8888	{1: 9999, 2: 9999, 3: 0.620213, 4: 9999}	3
TUMYUV	Co	1	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
TUPQAW	Co	9999	3	{1: 9999, 2: 9999, 3: 0.097501, 4: 9999}	2
TURKAT	Co	2	2	{1: 9999, 2: 0.206689, 3: 1.276986, 4: 9999}	2
TURKEX	Co	2	2	{1: 9999, 2: 0.005889, 3: 1.068853, 4: 9999}	3
TUSQAB	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
TUSTOS	Co	2	8888	{1: 9999, 2: 9999, 3: 1.300865, 4: 9999}	3
TUSYEM	Co	2	2	{1: 9999, 2: 0.005906, 3: 0.988971, 4: 9999}	2
TUTVIP	Co	2	2	{1: 9999, 2: 0.008183, 3: 0.974579, 4: 9999}	2
TUTVUB	Co	2	2	{1: 9999, 2: 0.002244, 3: 0.980487, 4: 9999}	2
TUVYUF	Co	2	2	{1: 9999, 2: 2.6e-05, 3: 0.981961, 4: 9999}	2
TUWMII	Co	2	2	{1: 9999, 2: 0.069499, 3: 0.844879, 4: 1.72518}	3
TUXZUI	Co	2	2	{1: 9999, 2: 0.009613, 3: 1.146897, 4: 9999}	2
TUYKAC	Co	2	2	{1: 9999, 2: 7e-06, 3: 0.953647, 4: 1.839989}	3
TUZXUJ	Co	3	3	{1: 9999, 2: 9999, 3: 0.105687, 4: 9999}	3
UBELIW	Co	3	7777	{1: 9999, 2: 0.235491, 3: 0.148902, 4: 9999}	3
UBEQOJ	Co	2	2	{1: 9999, 2: 0.00362, 3: 1.015674, 4: 9999}	2
UBEWOP	Co	2	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	2
UBEXUW	Co	2	2	{1: 9999, 2: 0.009006, 3: 1.141237, 4: 9999}	3
UBICEP	Co	3	3	{1: 9999, 2: 0.695856, 3: 0.170974, 4: 9999}	2
UBIRUU	Co	3	3	{1: 9999, 2: 9999, 3: 0.208184, 4: 9999}	3
UBONOO	Co	3	7777	{1: 9999, 2: 0.372652, 3: 0.228158, 4: 9999}	3
UBUMUC	Co	9999	3	{1: 9999, 2: 9999, 3: 0.289937, 4: 9999}	3
UBUNEN	Co	9999	3	{1: 9999, 2: 9999, 3: 0.277714, 4: 9999}	3
UBUZOI	Co	3	3	{1: 9999, 2: 9999, 3: 0.009748, 4: 9999}	3
UCABAD	Co	3	3	{1: 9999, 2: 9999, 3: 0.070952, 4: 9999}	3
UCABEH	Co	3	3	{1: 9999, 2: 9999, 3: 0.009589, 4: 9999}	4
UCABIJ	Co	3	7777	{1: 9999, 2: 0.45804, 3: 0.110639, 4: 9999}	3
UCAREY	Co	2	2	{1: 9999, 2: 0.155149, 3: 1.172967, 4: 9999}	2
UCAROI	Co	2	2	{1: 9999, 2: 0.119021, 3: 1.129361, 4: 9999}	2
UCIGOD	Co	9999	2	{1: 9999, 2: 0.00277, 3: 1.158316, 4: 9999}	1
UCIMOJ	Co	3	3	{1: 9999, 2: 9999, 3: 0.207792, 4: 9999}	3
UCIMUP	Co	3	3	{1: 9999, 2: 9999, 3: 0.18924, 4: 9999}	3
UCIVUX	Co	2	2	{1: 9999, 2: 0.061302, 3: 1.212289, 4: 9999}	2
UCOJIF	Co	2	8888	{1: 9999, 2: 9999, 3: 1.134776, 4: 9999}	2
UCOTAI	Co	9999	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	1
UDAHEP	Co	2	2	{1: 9999, 2: 0.013203, 3: 0.822835, 4: 9999}	1
UDESEC	Co	2	3	{1: 9999, 2: 1.058449, 3: 0.001444, 4: 9999}	2
UDIZIT	Co	3	9999	{1: 9999, 2: 9999, 3: 9999, 4: 9999}	3
UDUDOP	Co	2	2	{1: 9999, 2: 0.000362, 3: 0.983868, 4: 9999}	3
UDUNUC	Co	2	2	{1: 9999, 2: 0.133189, 3: 1.221192, 4: 9999}	3
UDUPAK	Co	2	2	{1: 9999, 2: 6.8e-05, 3: 1.069173, 4: 9999}	3
UDUROC	Co	2	2	{1: 9999, 2: 0.016364, 3: 0.965225, 4: 9999}	2
UDUWAS	Co	3	7777	{1: 9999, 2: 0.461789, 3: 0.055992, 4: 9999}	1
UDUYUN	Co	2	2	{1: 9999, 2: 0.033953, 3: 1.101613, 4: 9999}	3
UFABEJ	Co	2	2	{1: 9999, 2: 0.495478, 3: 1.570716, 4: 9999}	4
UFAPUO	Co	2	2	{1: 9999, 2: 0.006899, 3: 0.851842, 4: 9999}	1
UFEJOE	Co	3	2	{1: 9999, 2: 0.033795, 3: 1.098707, 4: 9999}	4
UFEZIR	Co	2	2	{1: 9999, 2: 0.011018, 3: 0.942754, 4: 9999}	2
UFEZOX	Co	2	2	{1: 9999, 2: 0.014849, 3: 0.983732, 4: 9999}	2
