refcode	metal	charge_cell2mol	charge_BVS	dictionary	unique_indices
FAFMUY	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
FAFZAO	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FAFZOC	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FAKYEV	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
FAMPCR10	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FAPDAC	Cr	3	3	{2: 0.973836, 3: 0.140171, 4: 9999, 5: 9999, 6: 9999}	2
FAPDIK	Cr	3	3	{2: 0.789157, 3: 0.316893, 4: 9999, 5: 9999, 6: 9999}	3
FAWTOM	Cr	3	3	{2: 1.079883, 3: 0.023508, 4: 9999, 5: 9999, 6: 9999}	3
FEFTUF	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
FEWGIX	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FEWMEA	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
FEXROR	Cr	3	3	{2: 9999, 3: 0.19581, 4: 9999, 5: 9999, 6: 9999}	1
FEZXUD	Cr	3	3	{2: 0.967187, 3: 0.168582, 4: 9999, 5: 9999, 6: 9999}	2
FEZZIT	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
FICZOG	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FIHNEP	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FIKXEF	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
FIQWAD	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FIRNAW	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
FIVHIB	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FIVHOH	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FIVZOZ	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
FMSICR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FOCJEM	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
FOFWAY	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
FOGNEV	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FOKYEJ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FOMBOZ	Cr	9999	8888	{2: 9999, 3: 1.097853, 4: 9999, 5: 9999, 6: 9999}	2
FONHOF	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FOPBIV	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FORJAX	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
FOSVIS	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FUGPIG	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
FUNNEH	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
FUVJUD	Cr	9999	8888	{2: 2.562248, 3: 1.322187, 4: 9999, 5: 9999, 6: 9999}	3
FUVKAK	Cr	9999	8888	{2: 2.702455, 3: 1.455016, 4: 9999, 5: 9999, 6: 9999}	3
FUVKEO	Cr	9999	8888	{2: 2.567423, 3: 1.324443, 4: 9999, 5: 9999, 6: 9999}	3
FUVKIS	Cr	9999	8888	{2: 2.63531, 3: 1.391404, 4: 9999, 5: 9999, 6: 9999}	3
FUVKUE	Cr	9999	8888	{2: 2.711317, 3: 1.45919, 4: 9999, 5: 9999, 6: 9999}	3
FUVLAL	Cr	9999	8888	{2: 2.635915, 3: 1.388375, 4: 9999, 5: 9999, 6: 9999}	3
FUVLEP	Cr	9999	8888	{2: 2.688068, 3: 1.437427, 4: 9999, 5: 9999, 6: 9999}	3
FUVLOZ	Cr	9999	8888	{2: 2.709909, 3: 1.458279, 4: 9999, 5: 9999, 6: 9999}	3
FUVLUF	Cr	9999	8888	{2: 2.649165, 3: 1.400742, 4: 9999, 5: 9999, 6: 9999}	3
FUVMAM	Cr	9999	8888	{2: 2.767694, 3: 1.512789, 4: 9999, 5: 9999, 6: 9999}	3
FUVMEQ	Cr	9999	8888	{2: 2.721004, 3: 1.468724, 4: 9999, 5: 9999, 6: 9999}	3
FUVMIU	Cr	9999	8888	{2: 2.668975, 3: 1.419875, 4: 9999, 5: 9999, 6: 9999}	3
FUVMOA	Cr	9999	8888	{2: 2.819595, 3: 1.561984, 4: 9999, 5: 9999, 6: 9999}	3
FUVNER	Cr	9999	8888	{2: 2.547729, 3: 1.305556, 4: 9999, 5: 9999, 6: 9999}	3
FUVNOB	Cr	9999	8888	{2: 2.630335, 3: 1.386691, 4: 9999, 5: 9999, 6: 9999}	3
FUVPAP	Cr	9999	8888	{2: 2.61611, 3: 1.373215, 4: 9999, 5: 9999, 6: 9999}	3
FUVPIX	Cr	9999	8888	{2: 2.633565, 3: 1.389751, 4: 9999, 5: 9999, 6: 9999}	3
FUVPOD	Cr	9999	8888	{2: 9999, 3: 1.396186, 4: 9999, 5: 9999, 6: 9999}	3
FUVPUJ	Cr	9999	8888	{2: 2.723487, 3: 1.554555, 4: 9999, 5: 9999, 6: 9999}	3
FUVQAQ	Cr	9999	8888	{2: 2.606066, 3: 1.346641, 4: 9999, 5: 9999, 6: 9999}	3
FUVQEU	Cr	9999	8888	{2: 2.66109, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
FUVVID	Cr	9999	8888	{2: 2.628656, 3: 1.385101, 4: 9999, 5: 9999, 6: 9999}	3
FUVVOJ	Cr	9999	8888	{2: 2.634072, 3: 1.407972, 4: 9999, 5: 9999, 6: 9999}	3
FUVVUP	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
FUVWAW	Cr	9999	8888	{2: 2.485446, 3: 1.246406, 4: 9999, 5: 9999, 6: 9999}	3
FUVWEA	Cr	9999	8888	{2: 2.645841, 3: 1.401381, 4: 9999, 5: 9999, 6: 9999}	3
FUZDUZ	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GABFUK	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GADQIN	Cr	3	3	{2: 1.071138, 3: 0.046603, 4: 9999, 5: 9999, 6: 9999}	6
GAGVOA	Cr	9999	8888	{2: 1.423775, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GAGVUG	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GALKIN	Cr	3	3	{2: 1.161117, 3: 0.003019, 4: 9999, 5: 9999, 6: 9999}	3
GELCOP	Cr	3	8888	{2: 2.150004, 3: 0.931635, 4: 9999, 5: 9999, 6: 9999}	2
GENXAZ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GENZII	Cr	2	3	{2: 1.26009, 3: 0.116255, 4: 9999, 5: 9999, 6: 9999}	2
GEQZUY	Cr	3	3	{2: 9999, 3: 0.091902, 4: 9999, 5: 9999, 6: 9999}	2
GEVFIW	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GEWYEM	Cr	3	3	{2: 1.153524, 3: 0.002455, 4: 9999, 5: 9999, 6: 9999}	4
GIBSOA	Cr	3	7777	{2: 1.151671, 3: 0.000387, 4: 0.087607, 5: 1.396785, 6: 2.179073}	4
GICNEL	Cr	3	7777	{2: 1.044708, 3: 0.004268, 4: 0.220389, 5: 1.517395, 6: 2.30697}	3
GIDKAH	Cr	3	3	{2: 1.143902, 3: 0.016181, 4: 9999, 5: 9999, 6: 9999}	3
GIFJEM	Cr	2	2	{2: 0.005691, 3: 1.088179, 4: 9999, 5: 9999, 6: 9999}	1
GIGGEI	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
GIGGIM	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GIJGEL	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GIJGOV	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GIJHIQ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GILCUZ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GIVPEG	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GIVPIK	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GIVPOQ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GIVRUB	Cr	9999	3	{2: 0.984253, 3: 0.172776, 4: 9999, 5: 9999, 6: 9999}	4
GIVSAI	Cr	9999	8888	{2: 1.988901, 3: 0.779009, 4: 9999, 5: 9999, 6: 9999}	5
GIWRIN	Cr	3	3	{2: 1.145385, 3: 0.00291, 4: 9999, 5: 9999, 6: 9999}	4
GOCWIE	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GOCWOK	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GOCZUT	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GODBEG	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GODLIU	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GODLIV	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GOGDAI	Cr	3	3	{2: 1.213331, 3: 0.034201, 4: 9999, 5: 9999, 6: 9999}	4
GOJMOI	Cr	3	3	{2: 1.079551, 3: 0.004435, 4: 9999, 5: 9999, 6: 9999}	4
GORVUH	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GORWIT	Cr	3	3	{2: 9999, 3: 0.133706, 4: 9999, 5: 9999, 6: 9999}	2
GOTRIS	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GOTROY	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
GOTRUE	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
GOZCED	Cr	3	3	{2: 9999, 3: 0.213186, 4: 9999, 5: 9999, 6: 9999}	2
GOZCIH	Cr	9999	3	{2: 0.881505, 3: 0.270117, 4: 9999, 5: 9999, 6: 9999}	2
GULWUH	Cr	3	3	{2: 1.293433, 3: 0.120856, 4: 9999, 5: 9999, 6: 2.081302}	3
HABWEO	Cr	3	3	{2: 1.033651, 3: 0.083028, 4: 9999, 5: 9999, 6: 9999}	4
HACCIY	Cr	3	3	{2: 1.097115, 3: 0.02196, 4: 9999, 5: 9999, 6: 9999}	3
HAGHOO	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HAGJEG	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HAGKIK	Cr	9999	8888	{2: 2.649413, 3: 1.396548, 4: 9999, 5: 9999, 6: 9999}	2
HAKPUF	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HAKQAM	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HAKQEQ	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HAKZIC	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HANVUP	Cr	0	3	{2: 1.409883, 3: 0.230458, 4: 9999, 5: 9999, 6: 9999}	2
HARKIU	Cr	2	2	{2: 0.000687, 3: 1.197212, 4: 9999, 5: 9999, 6: 9999}	2
HAWFER	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HAWRUU	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HAWSAB	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HAWSEF	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HAWSIJ	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HAZDAO	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HAZDES	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HELRAR	Cr	3	3	{2: 9999, 3: 0.133025, 4: 9999, 5: 9999, 6: 9999}	2
HEMLUG	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HENYEF	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HEPREZ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HEPRID	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HEQTAY	Cr	9999	3	{2: 1.226214, 3: 0.056454, 4: 9999, 5: 9999, 6: 9999}	2
HEQTEC	Cr	9999	3	{2: 0.953425, 3: 0.201981, 4: 9999, 5: 9999, 6: 9999}	3
HEQTUS	Cr	9999	8888	{2: 2.027607, 3: 0.815678, 4: 9999, 5: 9999, 6: 9999}	4
HERVEF	Cr	3	3	{2: 0.982435, 3: 0.142275, 4: 9999, 5: 9999, 6: 9999}	2
HESMIB	Cr	3	8888	{2: 2.174244, 3: 0.947754, 4: 9999, 5: 9999, 6: 9999}	3
HETCRA	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HEVBEP	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HEZQEJ	Cr	3	3	{2: 0.687874, 3: 0.416742, 4: 9999, 5: 9999, 6: 9999}	3
HIDGUX	Cr	2	7777	{2: 1.21058, 3: 0.025245, 4: 0.01448, 5: 1.330519, 6: 2.108802}	2
HIFGOS	Cr	3	3	{2: 1.029343, 3: 0.130058, 4: 9999, 5: 9999, 6: 9999}	2
HIGDOR	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HIGTUM	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HIJNIX	Cr	3	3	{2: 0.702142, 3: 0.440043, 4: 9999, 5: 9999, 6: 9999}	1
HINTUU	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HIPLEX	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HIPLIB	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HIPLOH	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HIQMAW	Cr	3	3	{2: 1.260078, 3: 0.079924, 4: 9999, 5: 9999, 6: 9999}	5
HISHID	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
HITWAI	Cr	3	8888	{2: 2.370969, 3: 1.134459, 4: 9999, 5: 9999, 6: 9999}	3
HIWSIP	Cr	3	3	{2: 1.03606, 3: 0.081669, 4: 9999, 5: 9999, 6: 9999}	4
HIXYAQ	Cr	3	3	{2: 1.238166, 3: 0.073559, 4: 9999, 5: 9999, 6: 9999}	4
HMTZCR	Cr	9999	8888	{2: 1.858578, 3: 0.655543, 4: 9999, 5: 9999, 6: 9999}	4
HODGAI	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HOHBUB	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HOHCAI	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HOJDUH	Cr	3	3	{2: 0.983115, 3: 0.145829, 4: 9999, 5: 9999, 6: 9999}	3
HOJFAP	Cr	3	3	{2: 0.802244, 3: 0.315948, 4: 9999, 5: 9999, 6: 9999}	3
HOKBUE	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HONHAW	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HONZIT	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HONZOZ	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
HONZUF	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HOSHUS	Cr	3	3	{2: 1.225544, 3: 0.047286, 4: 9999, 5: 9999, 6: 9999}	3
HOTVIW	Cr	3	7777	{2: 1.08762, 3: 0.000355, 4: 0.167118, 5: 1.469018, 6: 2.25567}	3
HOXMOX	Cr	2	2	{2: 0.033668, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
HUKSUB	Cr	9999	3	{2: 1.477474, 3: 0.360984, 4: 9999, 5: 9999, 6: 9999}	2
HUKTAI	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
HUPCUS	Cr	3	3	{2: 0.980497, 3: 0.118599, 4: 9999, 5: 9999, 6: 9999}	3
HUPDIH	Cr	3	3	{2: 1.026373, 3: 0.073962, 4: 9999, 5: 9999, 6: 9999}	3
HURYOJ	Cr	3	3	{2: 1.304148, 3: 0.137939, 4: 9999, 5: 9999, 6: 9999}	4
HUSXUP	Cr	2	8888	{2: 9999, 3: 0.671833, 4: 9999, 5: 9999, 6: 9999}	3
HUYMAQ	Cr	3	3	{2: 0.813217, 3: 0.291816, 4: 9999, 5: 9999, 6: 9999}	3
HUYNEV	Cr	3	3	{2: 1.006427, 3: 0.151769, 4: 9999, 5: 9999, 6: 9999}	3
HUYNIZ	Cr	3	3	{2: 0.99462, 3: 0.162954, 4: 9999, 5: 9999, 6: 9999}	3
ICASOV	Cr	3	3	{2: 1.222886, 3: 0.063902, 4: 9999, 5: 9999, 6: 9999}	2
ICUMOI	Cr	3	3	{2: 9999, 3: 0.039491, 4: 9999, 5: 9999, 6: 9999}	1
ICUYUB	Cr	3	3	{2: 1.0481, 3: 0.112288, 4: 9999, 5: 9999, 6: 9999}	1
IDASUC	Cr	3	3	{2: 1.103886, 3: 0.018046, 4: 9999, 5: 9999, 6: 9999}	3
IDEWET	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
IDUMIE	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
IFEYUO	Cr	9999	3	{2: 1.07023, 3: 0.091323, 4: 9999, 5: 9999, 6: 9999}	3
IFEZAV	Cr	9999	3	{2: 1.09675, 3: 0.066198, 4: 9999, 5: 9999, 6: 9999}	2
IGAGEC	Cr	3	7777	{2: 1.251816, 3: 0.064101, 4: 3.5e-05, 5: 1.283758, 6: 2.059216}	1
IGIZII	Cr	3	3	{2: 1.011596, 3: 0.103276, 4: 9999, 5: 9999, 6: 9999}	3
IGUWIS	Cr	3	3	{2: 1.131685, 3: 0.010827, 4: 9999, 5: 9999, 6: 9999}	3
IGUWOY	Cr	3	3	{2: 1.08643, 3: 0.032051, 4: 9999, 5: 9999, 6: 9999}	2
IHAFOM	Cr	3	3	{2: 0.984214, 3: 0.133356, 4: 9999, 5: 9999, 6: 9999}	3
IHETOG	Cr	3	3	{2: 9999, 3: 0.005048, 4: 9999, 5: 9999, 6: 9999}	3
IHEVEY	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
IHEVUM	Cr	2	2	{2: 0.020027, 3: 1.204891, 4: 9999, 5: 9999, 6: 9999}	1
IHEYIE	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
IHEYOK	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
IJEWEA	Cr	2	2	{2: 0.014265, 3: 1.118753, 4: 9999, 5: 9999, 6: 9999}	1
IJOHEV	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
IKEJAJ	Cr	9999	3	{2: 1.431724, 3: 0.25115, 4: 9999, 5: 9999, 6: 9999}	3
IKOZIS	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
IKUBIA	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
ILUFOK	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
ILUFUQ	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
ILUMEH	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
ILUYAP	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
IMADAB	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
IMADEF	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
IMELOD	Cr	3	3	{2: 1.067812, 3: 0.02781, 4: 9999, 5: 9999, 6: 9999}	3
INATUN	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
INAVAV	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
INAVEZ	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
INAVID	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
INAWAW	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
INAXIF	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
INAXUR	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
INAYAY	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
INAYEC	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
INAYIG	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
INAYOM	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
INAZAZ	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
INAZED	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
INIFOB	Cr	3	3	{2: 0.80278, 3: 0.288796, 4: 9999, 5: 9999, 6: 9999}	2
INIFUH	Cr	3	2	{2: 0.487556, 3: 0.643337, 4: 9999, 5: 9999, 6: 9999}	2
INIGAO	Cr	3	8888	{2: 0.530341, 3: 0.602804, 4: 9999, 5: 9999, 6: 9999}	3
INIGOC	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
INIHAP	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
IPABEG	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
IPAWII	Cr	3	3	{2: 1.01056, 3: 0.147853, 4: 9999, 5: 9999, 6: 9999}	2
IRESUT	Cr	3	3	{2: 1.508879, 3: 0.312754, 4: 9999, 5: 9999, 6: 9999}	3
ISURAQ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
ISURUK	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
IVUYIJ	Cr	3	3	{2: 0.984049, 3: 0.110496, 4: 9999, 5: 9999, 6: 9999}	1
IVUYOP	Cr	3	3	{2: 1.068797, 3: 0.015832, 4: 9999, 5: 9999, 6: 9999}	3
IWOMUC	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
IWORIX	Cr	2	2	{2: 0.328581, 3: 0.741089, 4: 9999, 5: 9999, 6: 9999}	2
IWOZAV	Cr	3	3	{2: 1.087286, 3: 0.019625, 4: 9999, 5: 9999, 6: 9999}	3
IYAPII	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
IYAPOO	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
JADNAD	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
JADQEN	Cr	3	3	{2: 1.156425, 3: 0.000573, 4: 9999, 5: 9999, 6: 9999}	1
JAGGED	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
JAPLOC	Cr	3	3	{2: 1.085461, 3: 0.033381, 4: 9999, 5: 9999, 6: 9999}	2
JAPLUI	Cr	2	2	{2: 0.402214, 3: 0.699245, 4: 9999, 5: 9999, 6: 9999}	2
JARJOC	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	1
JASCEL	Cr	3	3	{2: 9999, 3: 0.074301, 4: 9999, 5: 9999, 6: 9999}	1
JASZOS	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
JATBAH	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
JATBEL	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
JEDMEK	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
JEJBUV	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
JELGAJ	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	2
JELGEN	Cr	0	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
JELSIC	Cr	2	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
JEPPOM	Cr	3	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	4
JEQNOJ	Cr	3	3	{2: 1.05397, 3: 0.063204, 4: 9999, 5: 9999, 6: 9999}	4
JEZROV	Cr	9999	9999	{2: 9999, 3: 9999, 4: 9999, 5: 9999, 6: 9999}	3
JIDYOK	Cr	2	2	{2: 0.046719, 3: 1.280192, 4: 9999, 5: 9999, 6: 9999}	2
